"Player","Team","MP","GS","Goals","Shots","Shots.per.90","Shot.Accuracy","Shot.GK.Stop","Shot.Def.Stop","Shot.Miss","xG","Shot.Pressed","Pct.Shots.Pressed","A6.Shots","A18.Shots","A3L.Shots","A3C.Shots","A3R.Shots","Far.Shots","Assists","Key.Passes","Key.Assists","Second.Assists","Assists.per.90","Key.Passes.per.90","Big.Chances","Big.Chances.per.90","BC.Scored","BC.Conversion.Pct","BC.SOG","BC.Shot.Miss","BC.Dispossess","BC.Created","BC.Lost","Pass.Comp","Pass.Att","Pass.Comp.Pct","opPass.Comp","opPass.Att","opPass.Comp.Pct","opPPass.Comp","opPPass.Att","opPPass.Comp.Pct","Pct.opPass.Pressed","rFreq.Pass.Fwd","rFreq.Pass.Side","rFreq.Pass.Back","fwPass.Comp","fwPass.Att","fwPass.Comp.Pct","sPass.Comp","sPass.Att","sPass.Comp.Pct","bPass.Comp","bPass.Att","bPass.Comp.Pct","rFreq.A3.Passes","rFreq.M3.Passes","rFreq.D3.Passes","A3Pass.Comp","A3Pass.Att","A3Pass.Comp.Pct","M3Pass.Comp","M3Pass.Att","M3Pass.Comp.Pct","D3Pass.Comp","D3Pass.Att","D3Pass.Comp.Pct","rFreq.A3.opPasses","rFreq.M3.opPasses","rFreq.D3.opPasses","A3opPass.Comp","A3opPass.Att","A3opPass.Comp.Pct","M3opPass.Comp","M3opPass.Att","M3opPass.Comp.Pct","D3opPass.Comp","D3opPass.Att","D3opPass.Comp.Pct","Pass.Comp.D3toD3","Pass.Comp.D3toM3","Pass.Comp.D3toA3","Pass.Comp.M3toD3","Pass.Comp.M3toM3","Pass.Comp.M3toA3","Pass.Comp.A3toD3","Pass.Comp.A3toM3","Pass.Comp.A3toA3","rFreq.opPass.Fwd","rFreq.opPass.Side","rFreq.opPass.Back","fwopPass.Comp","fwopPass.Att","fwopPass.Comp.Pct","sopPass.Comp","sopPass.Att","sopPass.Comp.Pct","bopPass.Comp","bopPass.Att","bopPass.Comp.Pct","Pct.Passes.Pressed","PPass.Comp","PPass.Att","PPass.Comp.Pct","rFreq.PPass.Fwd","rFreq.PPass.Side","rFreq.PPass.Back","fwPPass.Comp","fwPPass.Att","fwPPass.Comp.Pct","sPPass.Comp","sPPass.Att","sPPass.Comp.Pct","bPPass.Comp","bPPass.Att","bPPass.Comp.Pct","Cross.Comp","Cross.Att","Cross.Att.per.90","Cross.Att.per.opPass","Cross.Comp.Pct","Corner.Crosses","Deep.Crosses","Launch.Comp","Launch.Att","Launch.Att.per.90","Launch.Att.per.Pass","Launch.Comp.Pct","Through.Comp","Through.Att","Through.Att.per.90","Through.Att.per.Pass","Through.Att.per.opPass","Through.Comp.Pct","Throw.In.Comp","Throw.In.Att","Throw.In.Att.per.90","Throw.In.Att.per.Pass","Throw.In.Comp.Pct","Corner.Kicks.Completed","Corner.Kicks.Taken","CK.Comp.Pct","CK.Assist","CK.Key.Pass","FK.Pass.Comp","FK.Pass.Att","FK.Pass.Comp.Pct","FK.Assist","FK.Key.Pass","FK.Shot","FK.Scored","Free.Kicks.Taken","Take.Ons","TO.Won","TO.Lost","TO.Win.Pct","Dispossessed","Lost.Touches","All.Possessions.Disrupted","Aerial.Duels","AD.Won","AD.Lost","AD.Win.Pct","Tackles","Dispossesses","Dribbled","Press.Opp","Challenge.Opp","Recoveries","Def.Recoveries","Poss.Recoveries","Interceptions","Int.per.90","Int.per.OP.Pass","Blocks","Clearances","Ball.Shields","Offsides","Fouls.Won","Fouls.Conceded","Yellow.Cards","Red.Cards","Penalties.Won","Penalties.Conceded","E.to.Goals","OG","E.to.Big.Chances","BC.Stopped","Saves","Goals.Allowed","GK.SOG.Faced","GperSOG","BC.SOG.Faced","BC.Saves","BC.Goals.Allowed","GperBCSOG","High.Balls.Faced","HB.Won","HB.Lost","HB.Caught","HB.Punched","HB.Parried","HB.Collected","HB.Fouls.Won","Crosses.Faced","Crosses.Won","Crosses.Lost","Corner.Kicks.Faced","CKs.Won","CKs.Lost","Free.Kicks.Faced","FKs.Won","FKs.Lost","Smothers.Won","Smothers.Lost","GK.Overall.Pass.Comp","GK.Overall.Pass.Att","GK.Overall.Pass.Comp.Pct","GK.Throw.Comp","GK.Throw.Att","GK.Throw.Comp.Pct","GK.Drop.Kick.Comp","GK.Drop.Kick.Att","GK.Drop.Kick.Comp.Pct","GKFK.Comp","GKFK.Att","GKFK.Comp.Pct"
"Kennedy","WNYF",95,1,0,2,1.89473684210526,0,0,0,2,0,1,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,24,33,0.727272727272727,23,32,0.71875,15,18,0.833333333333333,0.5625,0.575757575757576,0.151515151515152,0.272727272727273,11,19,0.578947368421053,4,5,0.8,9,9,1,0.142857142857143,0.857142857142857,0,1,2,0.5,8,12,0.666666666666667,0,0,NA,0.142857142857143,0.857142857142857,0,1,2,0.5,8,12,0.666666666666667,0,0,NA,0,0,0,0,2,0,0,0,1,0.5625,0.15625,0.28125,10,18,0.555555555555556,4,5,0.8,9,9,1,0.545454545454545,15,18,0.833333333333333,0.555555555555556,0.0555555555555556,0.388888888888889,7,10,0.7,1,1,1,7,7,1,0,0,0,0,NA,0,0,1,2,1.89473684210526,0.0606060606060606,0.5,0,1,0.947368421052632,0.0303030303030303,0.03125,0,1,1,0.947368421052632,0.0303030303030303,1,0,0,NA,0,0,0,0,NA,0,0,0,0,0,2,1,1,0.5,1,4,6,9,7,2,0.777777777777778,1,2,1,36,7,14,6,8,1,0.947368421052632,0,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA
"Killion","SBFC",95,1,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,48,58,0.827586206896552,44,54,0.814814814814815,26,29,0.896551724137931,0.537037037037037,0.431034482758621,0.258620689655172,0.310344827586207,17,25,0.68,13,15,0.866666666666667,18,18,1,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0.388888888888889,0.277777777777778,0.333333333333333,13,21,0.619047619047619,13,15,0.866666666666667,18,18,1,0.5,26,29,0.896551724137931,0.241379310344828,0.310344827586207,0.448275862068966,5,7,0.714285714285714,8,9,0.888888888888889,13,13,1,0,0,0,0,NA,0,0,4,5,4.73684210526316,0.0862068965517241,0.8,2,4,3.78947368421053,0.0689655172413793,0.0740740740740741,0.5,1,1,0.947368421052632,0.0172413793103448,1,0,0,NA,0,0,3,3,1,0,0,0,0,3,1,1,0,1,2,1,3,1,0,1,0,1,0,0,34,3,12,7,5,6,5.68421052631579,0,6,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA
"Kleiner","WAS",95,1,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,52,64,0.8125,38,44,0.863636363636364,25,28,0.892857142857143,0.636363636363636,0.53125,0.25,0.21875,28,34,0.823529411764706,10,16,0.625,14,14,1,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0.477272727272727,0.295454545454545,0.227272727272727,20,21,0.952380952380952,8,13,0.615384615384615,10,10,1,0.4375,25,28,0.892857142857143,0.464285714285714,0.321428571428571,0.214285714285714,13,13,1,6,9,0.666666666666667,6,6,1,2,5,4.73684210526316,0.113636363636364,0.4,5,0,0,2,1.89473684210526,0.03125,0,1,1,0.947368421052632,0.015625,0.0227272727272727,1,14,19,18,0.296875,0.736842105263158,0,0,NA,0,0,0,1,0,0,0,0,0,1,4,1,3,0.25,1,1,5,2,1,1,0.5,1,0,0,10,3,7,4,3,1,0.947368421052632,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA
"Klingenberg","PTFC",96,1,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,53,63,0.841269841269841,35,44,0.795454545454545,24,29,0.827586206896552,0.659090909090909,0.492063492063492,0.222222222222222,0.285714285714286,22,31,0.709677419354839,13,14,0.928571428571429,18,18,1,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0.5,0.227272727272727,0.272727272727273,14,22,0.636363636363636,9,10,0.9,12,12,1,0.476190476190476,25,30,0.833333333333333,0.433333333333333,0.233333333333333,0.333333333333333,9,13,0.692307692307692,6,7,0.857142857142857,10,10,1,1,4,3.75,0.0909090909090909,0.25,2,2,1,5,4.6875,0.0793650793650794,0.2,2,3,2.8125,0.0476190476190476,0.0681818181818182,0.666666666666667,17,18,16.875,0.285714285714286,0.944444444444444,0,0,NA,0,0,1,1,1,0,0,0,0,1,5,5,0,1,2,0,2,1,0,1,0,2,0,2,19,1,6,3,3,0,0,0,6,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA
"Krieger","WAS",95,1,1,1,0.947368421052632,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,55,70,0.785714285714286,45,58,0.775862068965517,32,36,0.888888888888889,0.620689655172414,0.628571428571429,0.171428571428571,0.2,34,44,0.772727272727273,8,12,0.666666666666667,13,14,0.928571428571429,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0.620689655172414,0.155172413793103,0.224137931034483,28,36,0.777777777777778,5,9,0.555555555555556,12,13,0.923076923076923,0.514285714285714,32,36,0.888888888888889,0.611111111111111,0.111111111111111,0.277777777777778,20,22,0.909090909090909,3,4,0.75,9,10,0.9,0,3,2.84210526315789,0.0517241379310345,0,2,1,2,5,4.73684210526316,0.0714285714285714,0.4,1,2,1.89473684210526,0.0285714285714286,0.0344827586206897,0.5,8,10,9.47368421052632,0.142857142857143,0.8,0,0,NA,0,0,2,2,1,0,0,0,0,2,0,0,0,NA,0,1,1,5,1,4,0.2,3,0,1,14,7,14,7,7,4,3.78947368421053,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA
"Kyle","ORL",83,1,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,29,34,0.852941176470588,29,34,0.852941176470588,10,11,0.909090909090909,0.323529411764706,0.617647058823529,0.176470588235294,0.205882352941176,16,21,0.761904761904762,6,6,1,7,7,1,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0.617647058823529,0.176470588235294,0.205882352941176,16,21,0.761904761904762,6,6,1,7,7,1,0.323529411764706,10,11,0.909090909090909,0.636363636363636,0.0909090909090909,0.272727272727273,6,7,0.857142857142857,1,1,1,3,3,1,0,0,0,0,NA,0,0,0,0,0,0,NA,0,1,1.08433734939759,0.0294117647058824,0.0294117647058824,0,0,0,0,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,1,2,3,4,3,1,0.75,2,1,1,16,6,8,5,3,4,4.33734939759036,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA
"Labbe","WAS",95,1,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,16,28,0.571428571428571,11,17,0.647058823529412,2,4,0.5,0.235294117647059,0.857142857142857,0.142857142857143,0,13,24,0.541666666666667,3,4,0.75,0,0,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0.882352941176471,0.117647058823529,0,10,15,0.666666666666667,1,2,0.5,0,0,NA,0.178571428571429,3,5,0.6,0.8,0.2,0,3,4,0.75,0,1,0,0,0,NA,0,0,0,0,NA,0,0,4,15,14.2105263157895,0.535714285714286,0.266666666666667,0,0,0,0,0,NA,0,0,0,0,NA,0,0,NA,0,0,1,6,0.166666666666667,0,0,0,0,6,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,1,0.947368421052632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,0.25,1,0,1,1,3,3,0,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,16,28,0.571428571428571,1,1,1,3,4,0.75,1,9,0.111111111111111
"Laddish","FCKC",96,1,0,1,0.9375,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0.9375,0,0,0,NA,0,0,0,0,0,24,29,0.827586206896552,24,29,0.827586206896552,15,17,0.882352941176471,0.586206896551724,0.310344827586207,0.275862068965517,0.413793103448276,7,9,0.777777777777778,6,8,0.75,11,12,0.916666666666667,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0.310344827586207,0.275862068965517,0.413793103448276,7,9,0.777777777777778,6,8,0.75,11,12,0.916666666666667,0.586206896551724,15,17,0.882352941176471,0.294117647058824,0.352941176470588,0.352941176470588,4,5,0.8,5,6,0.833333333333333,6,6,1,0,0,0,0,NA,0,0,0,0,0,0,NA,1,1,0.9375,0.0344827586206897,0.0344827586206897,1,0,0,0,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,7,6,1,0.857142857142857,2,3,6,12,4,8,0.333333333333333,4,1,3,34,7,13,10,3,0,0,0,4,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA
"Leon","WNYF",63,1,0,2,2.85714285714286,1,2,0,0,0,1,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,17,23,0.739130434782609,16,22,0.727272727272727,15,19,0.789473684210526,0.863636363636364,0.304347826086957,0.347826086956522,0.347826086956522,5,7,0.714285714285714,5,8,0.625,7,8,0.875,0.2,0.8,0,1,1,1,4,4,1,0,0,NA,0.2,0.8,0,1,1,1,4,4,1,0,0,NA,0,0,0,0,3,0,0,0,1,0.272727272727273,0.363636363636364,0.363636363636364,4,6,0.666666666666667,5,8,0.625,7,8,0.875,0.826086956521739,15,19,0.789473684210526,0.210526315789474,0.368421052631579,0.421052631578947,3,4,0.75,5,7,0.714285714285714,7,8,0.875,3,4,5.71428571428571,0.181818181818182,0.75,3,1,0,0,0,0,NA,0,1,1.42857142857143,0.0434782608695652,0.0454545454545455,0,1,1,1.42857142857143,0.0434782608695652,1,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,3,1,4,1,0,1,0,0,3,0,32,3,6,2,4,1,1.42857142857143,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA
"Lloyd","HOU",12,1,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,2,4,0.5,2,4,0.5,1,1,1,0.25,0.75,0.25,0,1,3,0.333333333333333,1,1,1,0,0,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0.75,0.25,0,1,3,0.333333333333333,1,1,1,0,0,NA,0.25,1,1,1,0,1,0,0,0,NA,1,1,1,0,0,NA,0,1,7.5,0.25,0,0,1,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,1,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA
"Lohman","WAS",95,1,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,40,42,0.952380952380952,39,41,0.951219512195122,25,25,1,0.609756097560976,0.357142857142857,0.19047619047619,0.452380952380952,13,15,0.866666666666667,8,8,1,19,19,1,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0.341463414634146,0.195121951219512,0.463414634146341,12,14,0.857142857142857,8,8,1,19,19,1,0.595238095238095,25,25,1,0.32,0.24,0.44,8,8,1,6,6,1,11,11,1,0,0,0,0,NA,0,0,0,1,0.947368421052632,0.0238095238095238,0,0,0,0,0,0,NA,1,1,0.947368421052632,0.0238095238095238,1,0,0,NA,0,0,0,0,NA,0,0,0,0,0,2,2,0,1,2,2,4,10,2,8,0.2,3,2,3,50,5,14,11,3,2,1.89473684210526,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA
"Long","PTFC",96,1,0,2,1.875,0.5,1,0,1,0,1,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,60,71,0.845070422535211,59,70,0.842857142857143,34,38,0.894736842105263,0.542857142857143,0.47887323943662,0.366197183098592,0.154929577464789,24,34,0.705882352941177,25,26,0.961538461538462,11,11,1,1,0,0,1,1,1,0,0,NA,0,0,NA,1,0,0,1,1,1,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0.485714285714286,0.357142857142857,0.157142857142857,24,34,0.705882352941177,24,25,0.96,11,11,1,0.535211267605634,34,38,0.894736842105263,0.394736842105263,0.394736842105263,0.210526315789474,12,15,0.8,14,15,0.933333333333333,8,8,1,0,0,0,0,NA,0,0,4,6,5.625,0.0845070422535211,0.666666666666667,1,2,1.875,0.028169014084507,0.0285714285714286,0.5,0,0,0,0,NA,0,0,NA,0,0,1,1,1,0,0,1,0,2,11,8,3,0.727272727272727,3,1,7,5,1,4,0.2,4,6,3,41,7,13,9,4,3,2.8125,0,1,1,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA
"Lytle","SBFC",79,1,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,1,1,1,0,1.13924050632911,1.13924050632911,0,0,0,NA,0,0,0,0,0,29,34,0.852941176470588,29,34,0.852941176470588,20,23,0.869565217391304,0.676470588235294,0.352941176470588,0.352941176470588,0.294117647058824,9,12,0.75,10,12,0.833333333333333,10,10,1,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0.352941176470588,0.352941176470588,0.294117647058824,9,12,0.75,10,12,0.833333333333333,10,10,1,0.676470588235294,20,23,0.869565217391304,0.391304347826087,0.347826086956522,0.260869565217391,7,9,0.777777777777778,7,8,0.875,6,6,1,1,1,1.13924050632911,0.0294117647058824,1,0,1,0,0,0,0,NA,2,2,2.27848101265823,0.0588235294117647,0.0588235294117647,1,0,0,0,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,3,3,2,0,2,0,0,0,1,37,1,10,7,3,1,1.13924050632911,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA
"Matheson","WAS",86,1,1,2,2.09302325581395,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1.04651162790698,1,1,0,0,0,0,0,38,48,0.791666666666667,37,44,0.840909090909091,27,30,0.9,0.681818181818182,0.333333333333333,0.270833333333333,0.395833333333333,12,16,0.75,7,13,0.538461538461538,19,19,1,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0.363636363636364,0.227272727272727,0.409090909090909,12,16,0.75,7,10,0.7,18,18,1,0.625,27,30,0.9,0.366666666666667,0.2,0.433333333333333,9,11,0.818181818181818,5,6,0.833333333333333,13,13,1,2,5,5.23255813953488,0.113636363636364,0.4,4,1,0,0,0,0,NA,1,2,2.09302325581395,0.0416666666666667,0.0454545454545455,0.5,1,1,1.04651162790698,0.0208333333333333,1,0,3,0,0,0,0,0,NA,0,0,0,0,0,6,2,4,0.333333333333333,1,1,6,0,0,0,NA,2,0,0,31,3,6,3,3,1,1.04651162790698,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA
"Mautz","CRS",95,1,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,19,30,0.633333333333333,17,28,0.607142857142857,16,23,0.695652173913043,0.821428571428571,0.4,0.266666666666667,0.333333333333333,4,12,0.333333333333333,6,8,0.75,9,10,0.9,0.2,0.8,0,1,2,0.5,2,8,0.25,0,0,NA,0.2,0.8,0,1,2,0.5,2,8,0.25,0,0,NA,0,0,0,0,2,0,0,0,1,0.428571428571429,0.214285714285714,0.357142857142857,4,12,0.333333333333333,4,6,0.666666666666667,9,10,0.9,0.766666666666667,16,23,0.695652173913043,0.391304347826087,0.217391304347826,0.391304347826087,4,9,0.444444444444444,4,5,0.8,8,9,0.888888888888889,1,1,0.947368421052632,0.0357142857142857,1,1,0,0,3,2.84210526315789,0.1,0,0,0,0,0,0,NA,1,1,0.947368421052632,0.0333333333333333,1,1,1,1,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,4,0,4,4,0,4,0,3,1,3,50,8,8,4,4,3,2.84210526315789,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA
"McCarty","FCKC",37,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,3,4,0.75,3,4,0.75,2,2,1,0.5,0.25,0.25,0.5,0,1,0,1,1,1,2,2,1,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0.25,0.25,0.5,0,1,0,1,1,1,2,2,1,0.5,2,2,1,0,0.5,0.5,0,0,NA,1,1,1,1,1,1,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,2,0,2,0,1,1,4,3,0,3,0,2,0,1,17,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA
"McDonald","WNYF",95,1,0,1,0.947368421052632,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.947368421052632,0,0,1,0,0,0,0,19,27,0.703703703703704,15,20,0.75,10,13,0.769230769230769,0.65,0.222222222222222,0.333333333333333,0.444444444444444,4,6,0.666666666666667,5,9,0.555555555555556,10,12,0.833333333333333,0,1,0,0,0,NA,5,6,0.833333333333333,0,0,NA,0,1,0,0,0,NA,5,6,0.833333333333333,0,0,NA,0,0,0,0,5,0,0,0,0,0.3,0.15,0.55,4,6,0.666666666666667,2,3,0.666666666666667,9,11,0.818181818181818,0.481481481481481,10,13,0.769230769230769,0.307692307692308,0.0769230769230769,0.615384615384615,2,4,0.5,1,1,1,7,8,0.875,0,0,0,0,NA,0,0,0,1,0.947368421052632,0.037037037037037,0,0,0,0,0,0,NA,4,7,6.63157894736842,0.259259259259259,0.571428571428571,0,0,NA,0,0,0,0,NA,0,0,0,0,0,5,3,2,0.6,2,2,6,3,1,2,0.333333333333333,1,1,1,44,1,5,2,3,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA
"Menges","PTFC",96,1,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,59,62,0.951612903225806,57,60,0.95,10,12,0.833333333333333,0.2,0.532258064516129,0.387096774193548,0.0806451612903226,31,33,0.939393939393939,24,24,1,4,5,0.8,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0.516666666666667,0.4,0.0833333333333333,29,31,0.935483870967742,24,24,1,4,5,0.8,0.193548387096774,10,12,0.833333333333333,0.833333333333333,0.0833333333333333,0.0833333333333333,9,10,0.9,1,1,1,0,1,0,0,0,0,0,NA,0,0,1,1,0.9375,0.0161290322580645,1,1,2,1.875,0.032258064516129,0.0333333333333333,0.5,0,0,0,0,NA,0,0,NA,0,0,2,2,1,0,0,0,0,2,2,1,1,0.5,0,3,4,5,3,2,0.6,0,0,1,11,2,10,5,5,2,1.875,0,3,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA
