"Player","Team","GP","MP","GS","Goals","Shots","Shots.per.90","Shot.Accuracy","Shot.GK.Stop","Shot.Def.Stop","Shot.Miss","xG","Shot.Pressed","Pct.Shots.Pressed","A6.Shots","A18.Shots","A3L.Shots","A3C.Shots","A3R.Shots","Far.Shots","Assists","Key.Passes","Key.Assists","Second.Assists","Assists.per.90","Key.Passes.per.90","Big.Chances","Big.Chances.per.90","BC.Scored","BC.Conversion.Pct","BC.SOG","BC.Shot.Miss","BC.Dispossess","BC.Created","BC.Lost","Pass.Comp","Pass.Att","Pass.Att.per.90","Pass.Comp.Pct","opPass.Comp","opPass.Att","opPass.Att.per.90","opPass.Comp.Pct","opPPass.Comp","opPPass.Att","opPPass.Att.per.90","opPPass.Comp.Pct","Pct.opPass.Pressed","rFreq.Pass.Fwd","rFreq.Pass.Side","rFreq.Pass.Back","fwPass.Comp","fwPass.Att","fwPass.Att.per.90","fwPass.Comp.Pct","sPass.Comp","sPass.Att","sPass.Att.per.90","sPass.Comp.Pct","bPass.Comp","bPass.Att","bPass.Att.per.90","bPass.Comp.Pct","rFreq.A3.Passes","rFreq.M3.Passes","rFreq.D3.Passes","A3Pass.Comp","A3Pass.Att","A3Pass.Att.per.90","A3Pass.Comp.Pct","M3Pass.Comp","M3Pass.Att","M3Pass.Att.per.90","M3Pass.Comp.Pct","D3Pass.Comp","D3Pass.Att","D3Pass.Att.per.90","D3Pass.Comp.Pct","rFreq.A3.opPasses","rFreq.M3.opPasses","rFreq.D3.opPasses","A3opPass.Comp","A3opPass.Att","A3opPass.Att.per.90","A3opPass.Comp.Pct","M3opPass.Comp","M3opPass.Att","M3opPass.Att.per.90","M3opPass.Comp.Pct","D3opPass.Comp","D3opPass.Att","D3opPass.Att.per.90","D3opPass.Comp.Pct","Pass.Comp.D3toD3","Pass.Comp.D3toM3","Pass.Comp.D3toA3","Pass.Comp.M3toD3","Pass.Comp.M3toM3","Pass.Comp.M3toA3","Pass.Comp.A3toD3","Pass.Comp.A3toM3","Pass.Comp.A3toA3","rFreq.opPass.Fwd","rFreq.opPass.Side","rFreq.opPass.Back","fwopPass.Comp","fwopPass.Att","fwopPass.Att.per.90","fwopPass.Comp.Pct","sopPass.Comp","sopPass.Att","sopPass.Att.per.90","sopPass.Comp.Pct","bopPass.Comp","bopPass.Att","bopPass.Att.per.90","bopPass.Comp.Pct","Pct.Passes.Pressed","PPass.Comp","PPass.Att","PPass.Att.per.90","PPass.Comp.Pct","rFreq.PPass.Fwd","rFreq.PPass.Side","rFreq.PPass.Back","fwPPass.Comp","fwPPass.Att","fwPPass.Att.per.90","fwPPass.Comp.Pct","sPPass.Comp","sPPass.Att","sPPass.Att.per.90","sPPass.Comp.Pct","bPPass.Comp","bPPass.Att","bPPass.Att.per.90","bPPass.Comp.Pct","Cross.Comp","Cross.Att","Cross.Att.per.90","Cross.Att.per.opPass","Cross.Comp.Pct","Corner.Crosses","Deep.Crosses","Launch.Comp","Launch.Att","Launch.Att.per.90","Launch.Att.per.Pass","Launch.Comp.Pct","Through.Comp","Through.Att","Through.Att.per.90","Through.Att.per.Pass","Through.Att.per.opPass","Through.Comp.Pct","Throw.In.Comp","Throw.In.Att","Throw.In.Att.per.90","Throw.In.Att.per.Pass","Throw.In.Comp.Pct","Corner.Kicks.Completed","Corner.Kicks.Taken","CK.Comp.Pct","CK.Assist","CK.Key.Pass","FK.Pass.Comp","FK.Pass.Att","FK.Pass.Comp.Pct","FK.Assist","FK.Key.Pass","FK.Shot","FK.Scored","Free.Kicks.Taken","Take.Ons","Take.Ons.per.90","TO.Won","TO.Lost","TO.Win.Pct","Dispossessed","Lost.Touches","All.Possessions.Disrupted","NA.","Poss.Disrupted.per.90","Aerial.Duels","Aerial.Duels.per.90","AD.Won","AD.Lost","AD.Win.Pct","Tackles","Dispossesses","All.Opp.Poss.Disrupted","Opp.Poss.Disrupted.per.90","Dribbled","Dribbled.per.90","Press.Opp","Challenge.Opp","Recoveries","Recoveries.per.90","Def.Recoveries","Poss.Recoveries","Interceptions","Int.per.90","Int.per.OP.Pass","Blocks","Blocks.per.90","Clearances","Clearances.per.90","Ball.Shields","Offsides","Fouls.Won","Fouls.Conceded","Yellow.Cards","Red.Cards","Penalties.Won","Penalties.Conceded","E.to.Goals","OG","E.to.Big.Chances","BC.Stopped","Saves","Goals.Allowed","GK.SOG.Faced","GperSOG","BC.SOG.Faced","BC.Saves","BC.Goals.Allowed","GperBCSOG","High.Balls.Faced","HB.Won","HB.Lost","HB.Caught","HB.Punched","HB.Parried","HB.Collected","HB.Fouls.Won","Crosses.Faced","Crosses.Won","Crosses.Lost","Corner.Kicks.Faced","CKs.Won","CKs.Lost","Free.Kicks.Faced","FKs.Won","FKs.Lost","no","Smothers.Won","Smothers.Lost","GK.Overall.Pass.Comp","GK.Overall.Pass.Att","GK.Overall.Pass.Comp.Pct","GK.Throw.Comp","GK.Throw.Att","GK.Throw.Comp.Pct","GK.Drop.Kick.Comp","GK.Drop.Kick.Att","GK.Drop.Kick.Comp.Pct","GKFK.Comp","GKFK.Att","GKFK.Comp.Pct","HB.Win.Pct"
"Fletcher","SRFC",1,95,1,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,65,71,67.2631578947368,0.915492957746479,61,67,63.4736842105263,0.91044776119403,15,16,15.1578947368421,0.9375,0.238805970149254,0.619718309859155,0.225352112676056,0.154929577464789,39,44,41.6842105263158,0.886363636363636,15,16,15.1578947368421,0.9375,11,11,10.4210526315789,1,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0.626865671641791,0.223880597014925,0.149253731343284,37,42,39.7894736842105,0.880952380952381,14,15,14.2105263157895,0.933333333333333,10,10,9.47368421052632,1,0.225352112676056,15,16,15.1578947368421,0.9375,0.625,0.0625,0.3125,9,10,9.47368421052632,0.9,1,1,0.947368421052632,1,5,5,4.73684210526316,1,0,0,0,0,NA,0,0,1,6,5.68421052631579,0.0845070422535211,0.166666666666667,0,2,1.89473684210526,0.028169014084507,0.0298507462686567,0,3,3,2.84210526315789,0.0422535211267606,1,0,0,NA,0,0,1,1,1,0,0,0,0,1,0,0,0,0,NA,1,0,1,0,0.947368421052632,9,8.52631578947368,3,6,0.333333333333333,2,0,2,1.89473684210526,0,0,7,4,11,10.4210526315789,11,0,2,1.89473684210526,0,2,1.89473684210526,8,7.57894736842105,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,NA
"Gilliland","CRS",1,95,1,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,23,40,37.8947368421053,0.575,19,34,32.2105263157895,0.558823529411765,13,18,17.0526315789474,0.722222222222222,0.529411764705882,0.525,0.275,0.2,11,21,19.8947368421053,0.523809523809524,5,11,10.4210526315789,0.454545454545455,7,8,7.57894736842105,0.875,0.35,0.5,0.15,8,14,13.2631578947368,0.571428571428571,11,20,18.9473684210526,0.55,4,6,5.68421052631579,0.666666666666667,0.35,0.5,0.15,8,14,13.2631578947368,0.571428571428571,11,20,18.9473684210526,0.55,4,6,5.68421052631579,0.666666666666667,1,3,0,2,5,4,0,0,8,0.529411764705882,0.264705882352941,0.205882352941176,10,18,17.0526315789474,0.555555555555556,3,9,8.52631578947368,0.333333333333333,6,7,6.63157894736842,0.857142857142857,0.45,13,18,17.0526315789474,0.722222222222222,0.5,0.166666666666667,0.333333333333333,7,9,8.52631578947368,0.777777777777778,1,3,2.84210526315789,0.333333333333333,5,6,5.68421052631579,0.833333333333333,0,4,3.78947368421053,0.117647058823529,0,4,0,1,6,5.68421052631579,0.15,0.166666666666667,2,2,1.89473684210526,0.05,0.0588235294117647,1,4,6,5.68421052631579,0.15,0.666666666666667,0,0,NA,0,0,0,0,NA,0,0,0,0,0,8,7.57894736842105,7,1,0.875,1,3,5,0,4.73684210526316,1,0.947368421052632,1,0,1,0,1,1,0.947368421052632,3,2.84210526315789,18,3,11,10.4210526315789,6,5,1,0.947368421052632,0,6,5.68421052631579,4,3.78947368421053,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,NA
"Gorden","CRS",1,10,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,2,4,36,0.5,0,2,18,0,0,0,0,NA,0,1,0,0,2,4,36,0.5,0,0,0,NA,0,0,0,NA,0.25,0.25,0.5,1,1,9,1,1,1,9,1,0,2,18,0,0.25,0.25,0.5,1,1,9,1,1,1,9,1,0,2,18,0,0,0,0,0,1,0,0,0,1,1,0,0,0,2,18,0,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,1,9,0.25,0,0,0,0,0,0,NA,2,2,18,0.5,1,0,0,NA,0,0,0,0,NA,0,0,0,0,0,2,18,0,2,0,1,0,3,0,27,0,0,0,0,NA,0,0,0,0,2,18,5,1,2,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,NA
"Gordon","SBFC",1,95,1,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,33,38,36,0.868421052631579,33,38,36,0.868421052631579,20,23,21.7894736842105,0.869565217391304,0.605263157894737,0.289473684210526,0.315789473684211,0.394736842105263,8,11,10.4210526315789,0.727272727272727,11,12,11.3684210526316,0.916666666666667,14,15,14.2105263157895,0.933333333333333,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0.289473684210526,0.315789473684211,0.394736842105263,8,11,10.4210526315789,0.727272727272727,11,12,11.3684210526316,0.916666666666667,14,15,14.2105263157895,0.933333333333333,0.605263157894737,20,23,21.7894736842105,0.869565217391304,0.304347826086957,0.434782608695652,0.260869565217391,5,7,6.63157894736842,0.714285714285714,9,10,9.47368421052632,0.9,6,6,5.68421052631579,1,1,1,0.947368421052632,0.0263157894736842,1,1,0,1,1,0.947368421052632,0.0263157894736842,1,1,2,1.89473684210526,0.0526315789473684,0.0526315789473684,0.5,0,0,0,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,2,2,0,1.89473684210526,2,1.89473684210526,1,1,0.5,2,1,3,2.84210526315789,1,0.947368421052632,47,1,2,1.89473684210526,1,1,2,1.89473684210526,0,3,2.84210526315789,1,0.947368421052632,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,NA
"Groom","FCKC",1,94,1,0,3,2.87234042553191,0.666666666666667,2,0,1,0.289774121716121,1,0.333333333333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,22,23,22.0212765957447,0.956521739130435,22,23,22.0212765957447,0.956521739130435,19,20,19.1489361702128,0.95,0.869565217391304,0.0869565217391304,0.260869565217391,0.652173913043478,2,2,1.91489361702128,1,5,6,5.74468085106383,0.833333333333333,15,15,14.3617021276596,1,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0.0869565217391304,0.260869565217391,0.652173913043478,2,2,1.91489361702128,1,5,6,5.74468085106383,0.833333333333333,15,15,14.3617021276596,1,0.869565217391304,19,20,19.1489361702128,0.95,0.1,0.2,0.7,2,2,1.91489361702128,1,3,4,3.82978723404255,0.75,14,14,13.4042553191489,1,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,3,2.87234042553191,3,0,1,1,2,3,0,2.87234042553191,8,7.65957446808511,3,5,0.375,0,0,0,0,1,0.957446808510638,41,11,7,6.70212765957447,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,NA
"Hagen","ORL",1,9,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,2,3,30,0.666666666666667,2,3,30,0.666666666666667,2,2,20,1,0.666666666666667,0,0.666666666666667,0.333333333333333,0,0,0,NA,1,2,20,0.5,1,1,10,1,1,0,0,2,3,30,0.666666666666667,0,0,0,NA,0,0,0,NA,1,0,0,2,3,30,0.666666666666667,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,2,0,0.666666666666667,0.333333333333333,0,0,0,NA,1,2,20,0.5,1,1,10,1,0.666666666666667,2,2,20,1,0,0.5,0.5,0,0,0,NA,1,1,10,1,1,1,10,1,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,NA
"Hahn","WNYF",1,94,1,0,2,1.91489361702128,0,0,0,2,0.0984835096837894,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,24,27,25.8510638297872,0.888888888888889,24,27,25.8510638297872,0.888888888888889,18,18,17.2340425531915,1,0.666666666666667,0.518518518518518,0.185185185185185,0.296296296296296,12,14,13.4042553191489,0.857142857142857,4,5,4.78723404255319,0.8,8,8,7.65957446808511,1,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0.518518518518518,0.185185185185185,0.296296296296296,12,14,13.4042553191489,0.857142857142857,4,5,4.78723404255319,0.8,8,8,7.65957446808511,1,0.666666666666667,18,18,17.2340425531915,1,0.5,0.111111111111111,0.388888888888889,9,9,8.61702127659574,1,2,2,1.91489361702128,1,7,7,6.70212765957447,1,0,0,0,0,NA,0,0,1,1,0.957446808510638,0.037037037037037,1,0,0,0,0,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,2,1.91489361702128,1,1,0.5,2,0,3,0,2.87234042553191,2,1.91489361702128,1,1,0.5,2,0,2,1.91489361702128,6,5.74468085106383,60,4,7,6.70212765957447,5,2,3,2.87234042553191,0,3,2.87234042553191,1,0.957446808510638,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,NA
"Hamilton","WNYF",1,25,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,7,7,25.2,1,7,7,25.2,1,5,5,18,1,0.714285714285714,0.285714285714286,0.142857142857143,0.571428571428571,2,2,7.2,1,1,1,3.6,1,4,4,14.4,1,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0.285714285714286,0.142857142857143,0.571428571428571,2,2,7.2,1,1,1,3.6,1,4,4,14.4,1,0.714285714285714,5,5,18,1,0,0.2,0.8,0,0,0,NA,1,1,3.6,1,4,4,14.4,1,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,1,3.6,1,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,1,3.6,10,2,3,10.8,2,1,1,3.6,0,2,7.2,1,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,NA
"Harris","ORL",1,97,1,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,23,36,33.4020618556701,0.638888888888889,17,23,21.340206185567,0.739130434782609,1,1,0.927835051546392,1,0.0434782608695652,0.888888888888889,0.111111111111111,0,19,32,29.6907216494845,0.59375,4,4,3.71134020618557,1,0,0,0,NA,0.0277777777777778,0,0.972222222222222,1,1,0.927835051546392,1,0,0,0,NA,22,35,32.4742268041237,0.628571428571429,0.0277777777777778,0,0.972222222222222,1,1,0.927835051546392,1,0,0,0,NA,22,35,32.4742268041237,0.628571428571429,13,8,0,0,0,0,1,0,0,0.869565217391304,0.130434782608696,0,14,20,18.5567010309278,0.7,3,3,2.78350515463918,1,0,0,0,NA,0.0277777777777778,1,1,0.927835051546392,1,1,0,0,1,1,0.927835051546392,1,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,0,0,8,16,14.8453608247423,0.444444444444444,0.5,0,0,0,0,0,NA,0,0,0,0,NA,0,0,NA,0,0,1,6,0.166666666666667,0,0,0,0,6,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,1,0,2,1.85567010309278,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,4,0.5,2,0,2,1,3,3,0,1,2,1,0,0,0,2,2,0,0,0,0,1,1,0,0,0,23,36,0.638888888888889,4,4,1,1,3,0.333333333333333,5,13,0.384615384615385,1
"Hayes","SBFC",1,11,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,3,3,24.5454545454545,1,3,3,24.5454545454545,1,2,2,16.3636363636364,1,0.666666666666667,0,0,1,0,0,0,NA,0,0,0,NA,3,3,24.5454545454545,1,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,0,0,0,NA,3,3,24.5454545454545,1,0.666666666666667,2,2,16.3636363636364,1,0,0,1,0,0,0,NA,0,0,0,NA,2,2,16.3636363636364,1,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,1,8.18181818181818,1,0,1,1,0,1,0,8.18181818181818,2,16.3636363636364,2,0,1,1,0,1,8.18181818181818,1,8.18181818181818,4,0,1,8.18181818181818,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,NA
"Heap","HOU",1,7,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,2,2,25.7142857142857,1,2,2,25.7142857142857,1,1,1,12.8571428571429,1,0.5,0.5,0.5,0,1,1,12.8571428571429,1,1,1,12.8571428571429,1,0,0,0,NA,0,0,1,0,0,0,NA,0,0,0,NA,2,2,25.7142857142857,1,0,0,1,0,0,0,NA,0,0,0,NA,2,2,25.7142857142857,1,1,1,0,0,0,0,0,0,0,0.5,0.5,0,1,1,12.8571428571429,1,1,1,12.8571428571429,1,0,0,0,NA,0.5,1,1,12.8571428571429,1,0,1,0,0,0,0,NA,1,1,12.8571428571429,1,0,0,0,NA,0,0,0,0,NA,0,0,1,1,12.8571428571429,0.5,1,0,0,0,0,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,4,0,1,12.8571428571429,1,0,0,0,0,1,12.8571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,NA
"Heath","PTFC",1,95,1,0,1,0.947368421052632,0,0,0,1,0.158681615324878,0,0,0,0,0,1,0,0,2,2,2,0,1.89473684210526,1.89473684210526,0,0,0,NA,0,0,0,0,0,25,40,37.8947368421053,0.625,22,35,33.1578947368421,0.628571428571429,15,16,15.1578947368421,0.9375,0.457142857142857,0.425,0.3,0.275,8,17,16.1052631578947,0.470588235294118,7,12,11.3684210526316,0.583333333333333,10,11,10.4210526315789,0.909090909090909,0.5,0.425,0.075,12,20,18.9473684210526,0.6,10,17,16.1052631578947,0.588235294117647,3,3,2.84210526315789,1,0.5,0.425,0.075,12,20,18.9473684210526,0.6,10,17,16.1052631578947,0.588235294117647,3,3,2.84210526315789,1,3,0,0,1,5,4,0,1,11,0.485714285714286,0.2,0.314285714285714,8,17,16.1052631578947,0.470588235294118,4,7,6.63157894736842,0.571428571428571,10,11,10.4210526315789,0.909090909090909,0.4,15,16,15.1578947368421,0.9375,0.3125,0.25,0.4375,4,5,4.73684210526316,0.8,4,4,3.78947368421053,1,7,7,6.63157894736842,1,3,5,4.73684210526316,0.142857142857143,0.6,5,0,0,2,1.89473684210526,0.05,0,2,7,6.63157894736842,0.175,0.2,0.285714285714286,1,1,0.947368421052632,0.025,1,2,4,0.5,0,0,0,0,NA,0,0,1,0,1,9,8.52631578947368,7,2,0.777777777777778,3,4,9,0,8.52631578947368,1,0.947368421052632,0,1,0,1,0,1,0.947368421052632,2,1.89473684210526,18,4,10,9.47368421052632,5,5,1,0.947368421052632,0,2,1.89473684210526,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,NA
"Hickmann Alves","ORL",1,97,1,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,44,53,49.1752577319588,0.830188679245283,42,50,46.3917525773196,0.84,14,19,17.6288659793814,0.736842105263158,0.38,0.716981132075472,0.113207547169811,0.169811320754717,29,38,35.2577319587629,0.763157894736842,6,6,5.56701030927835,1,9,9,8.35051546391753,1,0.0188679245283019,0.452830188679245,0.528301886792453,1,1,0.927835051546392,1,20,24,22.2680412371134,0.833333333333333,23,28,25.979381443299,0.821428571428571,0.0188679245283019,0.452830188679245,0.528301886792453,1,1,0.927835051546392,1,20,24,22.2680412371134,0.833333333333333,23,28,25.979381443299,0.821428571428571,11,12,0,1,18,1,0,0,1,0.72,0.12,0.16,28,36,33.4020618556701,0.777777777777778,6,6,5.56701030927835,1,8,8,7.42268041237113,1,0.358490566037736,14,19,17.6288659793814,0.736842105263158,0.842105263157895,0,0.157894736842105,11,16,14.8453608247423,0.6875,0,0,0,NA,3,3,2.78350515463918,1,0,0,0,0,NA,0,0,5,10,9.27835051546392,0.188679245283019,0.5,0,3,2.78350515463918,0.0566037735849057,0.06,0,0,0,0,0,NA,0,0,NA,0,0,2,3,0.666666666666667,0,0,0,0,3,1,0.927835051546392,1,0,1,2,0,2,0,1.85567010309278,7,6.49484536082474,2,5,0.285714285714286,0,0,0,0,1,0.927835051546392,5,5,12,11.1340206185567,10,2,6,5.56701030927835,0,6,5.56701030927835,1,0.927835051546392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,NA
"Hinkle","WNYF",1,77,1,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,25,34,39.7402597402597,0.735294117647059,15,22,25.7142857142857,0.681818181818182,13,17,19.8701298701299,0.764705882352941,0.772727272727273,0.558823529411765,0.294117647058824,0.147058823529412,15,19,22.2077922077922,0.789473684210526,6,10,11.6883116883117,0.6,4,5,5.84415584415584,0.8,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0.5,0.318181818181818,0.181818181818182,8,11,12.8571428571429,0.727272727272727,4,7,8.18181818181818,0.571428571428571,3,4,4.67532467532468,0.75,0.5,13,17,19.8701298701299,0.764705882352941,0.470588235294118,0.294117647058824,0.235294117647059,6,8,9.35064935064935,0.75,4,5,5.84415584415584,0.8,3,4,4.67532467532468,0.75,1,2,2.33766233766234,0.0909090909090909,0.5,2,0,1,2,2.33766233766234,0.0588235294117647,0.5,0,0,0,0,0,NA,9,11,12.8571428571429,0.323529411764706,0.818181818181818,1,1,1,0,0,0,0,NA,0,0,0,0,0,1,1.16883116883117,0,1,0,1,0,2,0,2.33766233766234,0,0,0,0,NA,2,2,4,4.67532467532468,2,2.33766233766234,18,3,8,9.35064935064935,7,1,1,1.16883116883117,0,0,0,2,2.33766233766234,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,NA
