Player,Team,GP,MP,GS,Goals,Shots,Shots.per.90,Shot.Accuracy,Shot.GK.Stop,Shot.Def.Stop,Shot.Miss,xG,Shot.Pressed,Pct.Shots.Pressed,A6.Shots,A18.Shots,A3L.Shots,A3C.Shots,A3R.Shots,Far.Shots,Assists,Key.Passes,Key.Assists,Second.Assists,Assists.per.90,Key.Passes.per.90,Big.Chances,Big.Chances.per.90,BC.Scored,BC.Conversion.Pct,BC.SOG,BC.Shot.Miss,BC.Dispossess,BC.Created,BC.Lost,Pass.Comp,Pass.Att,Pass.Att.per.90,Pass.Comp.Pct,opPass.Comp,opPass.Att,opPass.Att.per.90,opPass.Comp.Pct,opPPass.Comp,opPPass.Att,opPPass.Att.per.90,opPPass.Comp.Pct,Pct.opPass.Pressed,rFreq.Pass.Fwd,rFreq.Pass.Side,rFreq.Pass.Back,fwPass.Comp,fwPass.Att,fwPass.Att.per.90,fwPass.Comp.Pct,sPass.Comp,sPass.Att,sPass.Att.per.90,sPass.Comp.Pct,bPass.Comp,bPass.Att,bPass.Att.per.90,bPass.Comp.Pct,rFreq.A3.Passes,rFreq.M3.Passes,rFreq.D3.Passes,A3Pass.Comp,A3Pass.Att,A3Pass.Att.per.90,A3Pass.Comp.Pct,M3Pass.Comp,M3Pass.Att,M3Pass.Att.per.90,M3Pass.Comp.Pct,D3Pass.Comp,D3Pass.Att,D3Pass.Att.per.90,D3Pass.Comp.Pct,rFreq.A3.opPasses,rFreq.M3.opPasses,rFreq.D3.opPasses,A3opPass.Comp,A3opPass.Att,A3opPass.Att.per.90,A3opPass.Comp.Pct,M3opPass.Comp,M3opPass.Att,M3opPass.Att.per.90,M3opPass.Comp.Pct,D3opPass.Comp,D3opPass.Att,D3opPass.Att.per.90,D3opPass.Comp.Pct,Pass.Comp.D3toD3,Pass.Comp.D3toM3,Pass.Comp.D3toA3,Pass.Comp.M3toD3,Pass.Comp.M3toM3,Pass.Comp.M3toA3,Pass.Comp.A3toD3,Pass.Comp.A3toM3,Pass.Comp.A3toA3,rFreq.opPass.Fwd,rFreq.opPass.Side,rFreq.opPass.Back,fwopPass.Comp,fwopPass.Att,fwopPass.Att.per.90,fwopPass.Comp.Pct,sopPass.Comp,sopPass.Att,sopPass.Att.per.90,sopPass.Comp.Pct,bopPass.Comp,bopPass.Att,bopPass.Att.per.90,bopPass.Comp.Pct,Pct.Passes.Pressed,PPass.Comp,PPass.Att,PPass.Att.per.90,PPass.Comp.Pct,rFreq.PPass.Fwd,rFreq.PPass.Side,rFreq.PPass.Back,fwPPass.Comp,fwPPass.Att,fwPPass.Att.per.90,fwPPass.Comp.Pct,sPPass.Comp,sPPass.Att,sPPass.Att.per.90,sPPass.Comp.Pct,bPPass.Comp,bPPass.Att,bPPass.Att.per.90,bPPass.Comp.Pct,Cross.Comp,Cross.Att,Cross.Att.per.90,Cross.Att.per.opPass,Cross.Comp.Pct,Corner.Crosses,Deep.Crosses,Launch.Comp,Launch.Att,Launch.Att.per.90,Launch.Att.per.Pass,Launch.Comp.Pct,Through.Comp,Through.Att,Through.Att.per.90,Through.Att.per.Pass,Through.Att.per.opPass,Through.Comp.Pct,Throw.In.Comp,Throw.In.Att,Throw.In.Att.per.90,Throw.In.Att.per.Pass,Throw.In.Comp.Pct,Corner.Kicks.Completed,Corner.Kicks.Taken,CK.Comp.Pct,CK.Assist,CK.Key.Pass,FK.Pass.Comp,FK.Pass.Att,FK.Pass.Comp.Pct,FK.Assist,FK.Key.Pass,FK.Shot,FK.Scored,Free.Kicks.Taken,Take.Ons,Take.Ons.per.90,TO.Won,TO.Lost,TO.Win.Pct,Dispossessed,Lost.Touches,All.Possessions.Disrupted,Poss.Disrupted.per.90,Aerial.Duels,Aerial.Duels.per.90,AD.Won,AD.Lost,AD.Win.Pct,Tackles,Dispossesses,All.Opp.Poss.Disrupted,Opp.Poss.Disrupted.per.90,Dribbled,Dribbled.per.90,Press.Opp,Challenge.Opp,Recoveries,Def.Recoveries,Poss.Recoveries,Recoveries.per.90,Interceptions,Int.per.90,Int.per.OP.Pass,Blocks,Blocks.per.90,Clearances,Clearances.per.90,Ball.Shields,Offsides,Fouls.Won,Fouls.Conceded,Yellow.Cards,Red.Cards,Penalties.Won,Penalties.Conceded,E.to.Goals,OG,E.to.Big.Chances,BC.Stopped,Saves,Goals.Allowed,GK.SOG.Faced,GperSOG,BC.SOG.Faced,BC.Saves,BC.Goals.Allowed,GperBCSOG,High.Balls.Faced,HB.Won,HB.Lost,HB.Caught,HB.Punched,HB.Parried,HB.Collected,HB.Fouls.Won,Crosses.Faced,Crosses.Won,Crosses.Lost,Corner.Kicks.Faced,CKs.Won,CKs.Lost,Free.Kicks.Faced,FKs.Won,FKs.Lost,no,Smothers.Won,Smothers.Lost,GK.Overall.Pass.Comp,GK.Overall.Pass.Att,GK.Overall.Pass.Comp.Pct,GK.Throw.Comp,GK.Throw.Att,GK.Throw.Comp.Pct,GK.Drop.Kick.Comp,GK.Drop.Kick.Att,GK.Drop.Kick.Comp.Pct,GKFK.Comp,GKFK.Att,GKFK.Comp.Pct
Reed,2,1,95,1,0,1,0.947368421,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,40,37.89473684,0.625,19,28,26.52631579,0.678571429,11,15,14.21052632,0.733333333,0.535714286,0.55,0.175,0.275,10,22,20.84210526,0.454545455,6,7,6.631578947,0.857142857,9,11,10.42105263,0.818181818,0.375,0.475,0.15,11,15,14.21052632,0.733333333,11,19,18,0.578947368,3,6,5.684210526,0.5,0.285714286,0.571428571,0.142857143,5,8,7.578947368,0.625,11,16,15.15789474,0.6875,3,4,3.789473684,0.75,1,2,0,2,8,1,0,2,9,0.5,0.178571429,0.321428571,8,14,13.26315789,0.571428571,4,5,4.736842105,0.8,7,9,8.526315789,0.777777778,0.375,11,15,14.21052632,0.733333333,0.666666667,0.133333333,0.2,6,10,9.473684211,0.6,2,2,1.894736842,1,3,3,2.842105263,1,0,1,0.947368421,0.035714286,0,1,0,1,1,0.947368421,0.025,1,0,2,1.894736842,0.05,0.071428571,0,6,12,11.36842105,0.3,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.947368421,0,1,0,0,2,3,2.842105263,1,0.947368421,0,1,0,1,0,1,0.947368421,5,4.736842105,22,3,5,5,0,0,3,2.842105263,0,3,2.842105263,2,1.894736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sanderson,1,1,37,0,1,1,2.432432432,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.432432432,1,1,0,0,0,0,0,11,16,38.91891892,0.6875,10,14,34.05405405,0.714285714,7,9,21.89189189,0.777777778,0.642857143,0.375,0.375,0.25,3,6,14.59459459,0.5,4,6,14.59459459,0.666666667,4,4,9.72972973,1,0.4375,0.5625,0,5,7,17.02702703,0.714285714,6,9,21.89189189,0.666666667,0,0,0,0,0.357142857,0.642857143,0,4,5,12.16216216,0.8,6,9,21.89189189,0.666666667,0,0,0,0,0,0,0,0,5,1,0,0,5,0.428571429,0.357142857,0.214285714,3,6,14.59459459,0.5,4,5,12.16216216,0.8,3,3,7.297297297,1,0.5625,7,9,21.89189189,0.777777778,0.333333333,0.444444444,0.222222222,2,3,7.297297297,0.666666667,3,4,9.72972973,0.75,2,2,4.864864865,1,1,2,4.864864865,0.142857143,0.5,2,0,0,0,0,0,0,1,2,4.864864865,0.125,0.142857143,0.5,0,0,0,0,0,1,2,0.5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,3,4,9.72972973,2,4.864864865,1,1,0.5,0,0,0,0,1,2.432432432,17,0,2,1,1,0,1,2.432432432,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sanderson,1,1,37,0,1,1,2.432432432,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.432432432,1,1,0,0,0,0,0,11,16,38.91891892,0.6875,10,14,34.05405405,0.714285714,7,9,21.89189189,0.777777778,0.642857143,0.375,0.375,0.25,3,6,14.59459459,0.5,4,6,14.59459459,0.666666667,4,4,9.72972973,1,0.4375,0.5625,0,5,7,17.02702703,0.714285714,6,9,21.89189189,0.666666667,0,0,0,0,0.357142857,0.642857143,0,4,5,12.16216216,0.8,6,9,21.89189189,0.666666667,0,0,0,0,0,0,0,0,5,1,0,0,5,0.428571429,0.357142857,0.214285714,3,6,14.59459459,0.5,4,5,12.16216216,0.8,3,3,7.297297297,1,0.5625,7,9,21.89189189,0.777777778,0.333333333,0.444444444,0.222222222,2,3,7.297297297,0.666666667,3,4,9.72972973,0.75,2,2,4.864864865,1,1,2,4.864864865,0.142857143,0.5,2,0,0,0,0,0,0,1,2,4.864864865,0.125,0.142857143,0.5,0,0,0,0,0,1,2,0.5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,3,4,9.72972973,2,4.864864865,1,1,0.5,0,0,0,0,1,2.432432432,17,0,2,1,1,0,1,2.432432432,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Solaun,2,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,38.57142857,0.833333333,5,6,38.57142857,0.833333333,3,4,25.71428571,0.75,0.666666667,0.5,0.333333333,0.166666667,3,3,19.28571429,1,1,2,12.85714286,0.5,1,1,6.428571429,1,0.5,0.5,0,2,3,19.28571429,0.666666667,3,3,19.28571429,1,0,0,0,0,0.5,0.5,0,2,3,19.28571429,0.666666667,3,3,19.28571429,1,0,0,0,0,0,0,0,0,2,1,0,0,2,0.5,0.333333333,0.166666667,3,3,19.28571429,1,1,2,12.85714286,0.5,1,1,6.428571429,1,0.666666667,3,4,25.71428571,0.75,0.25,0.5,0.25,1,1,6.428571429,1,1,2,12.85714286,0.5,1,1,6.428571429,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6.428571429,0.166666667,0.166666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19.28571429,3,0,1,2,2,4,25.71428571,0,0,0,0,0,0,1,1,6.428571429,0,0,9,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Solaun,2,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,38.57142857,0.833333333,5,6,38.57142857,0.833333333,3,4,25.71428571,0.75,0.666666667,0.5,0.333333333,0.166666667,3,3,19.28571429,1,1,2,12.85714286,0.5,1,1,6.428571429,1,0.5,0.5,0,2,3,19.28571429,0.666666667,3,3,19.28571429,1,0,0,0,0,0.5,0.5,0,2,3,19.28571429,0.666666667,3,3,19.28571429,1,0,0,0,0,0,0,0,0,2,1,0,0,2,0.5,0.333333333,0.166666667,3,3,19.28571429,1,1,2,12.85714286,0.5,1,1,6.428571429,1,0.666666667,3,4,25.71428571,0.75,0.25,0.5,0.25,1,1,6.428571429,1,1,2,12.85714286,0.5,1,1,6.428571429,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6.428571429,0.166666667,0.166666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19.28571429,3,0,1,2,2,4,25.71428571,0,0,0,0,0,0,1,1,6.428571429,0,0,9,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Solo,2,1,95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,33,31.26315789,0.848484848,27,29,27.47368421,0.931034483,4,4,3.789473684,1,0.137931034,0.818181818,0.181818182,0,22,27,25.57894737,0.814814815,6,6,5.684210526,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,28,33,31.26315789,0.848484848,0,0,1,0,0,0,0,0,0,0,0,27,29,27.47368421,0.931034483,17,11,0,0,0,0,0,0,0,0.818181818,0.181818182,0,16,18,17.05263158,0.888888889,4,4,3.789473684,1,0,0,0,0,0.121212121,4,4,3.789473684,1,0.75,0.25,0,3,3,2.842105263,1,1,1,0.947368421,1,0,0,0,0,0,0,0,0,0,0,0,6,10,9.473684211,0.303030303,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,6,0.333333333,4,2,2,0.5,4,4,0,1,2,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,28,33,0.848484848,1,1,1,0,2,0,7,8,0.875
Solo,2,1,95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,33,31.26315789,0.848484848,27,29,27.47368421,0.931034483,4,4,3.789473684,1,0.137931034,0.818181818,0.181818182,0,22,27,25.57894737,0.814814815,6,6,5.684210526,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,28,33,31.26315789,0.848484848,0,0,1,0,0,0,0,0,0,0,0,27,29,27.47368421,0.931034483,17,11,0,0,0,0,0,0,0,0.818181818,0.181818182,0,16,18,17.05263158,0.888888889,4,4,3.789473684,1,0,0,0,0,0.121212121,4,4,3.789473684,1,0.75,0.25,0,3,3,2.842105263,1,1,1,0.947368421,1,0,0,0,0,0,0,0,0,0,0,0,6,10,9.473684211,0.303030303,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,6,0.333333333,4,2,2,0.5,4,4,0,1,2,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,28,33,0.848484848,1,1,1,0,2,0,7,8,0.875
Spencer,1,1,95,1,0,3,2.842105263,0.333333333,1,0,2,0,1,0.333333333,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,21,19.89473684,0.666666667,14,21,19.89473684,0.666666667,10,14,13.26315789,0.714285714,0.666666667,0.523809524,0.047619048,0.428571429,5,11,10.42105263,0.454545455,1,1,0.947368421,1,8,9,8.526315789,0.888888889,0.19047619,0.80952381,0,2,4,3.789473684,0.5,12,17,16.10526316,0.705882353,0,0,0,0,0.19047619,0.80952381,0,2,4,3.789473684,0.5,12,17,16.10526316,0.705882353,0,0,0,0,0,0,0,0,10,3,0,1,1,0.523809524,0.047619048,0.428571429,5,11,10.42105263,0.454545455,1,1,0.947368421,1,8,9,8.526315789,0.888888889,0.666666667,10,14,13.26315789,0.714285714,0.571428571,0,0.428571429,4,8,7.578947368,0.5,0,0,0,0,6,6,5.684210526,1,1,1,0.947368421,0.047619048,1,1,0,0,0,0,0,0,0,1,0.947368421,0.047619048,0.047619048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.842105263,1,2,0.333333333,1,1,4,3.789473684,3,2.842105263,1,2,0.333333333,2,0,2,1.894736842,0,0,41,7,7,1,6,0,3,2.842105263,0,3,2.842105263,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spencer,1,1,95,1,0,3,2.842105263,0.333333333,1,0,2,0,1,0.333333333,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,21,19.89473684,0.666666667,14,21,19.89473684,0.666666667,10,14,13.26315789,0.714285714,0.666666667,0.523809524,0.047619048,0.428571429,5,11,10.42105263,0.454545455,1,1,0.947368421,1,8,9,8.526315789,0.888888889,0.19047619,0.80952381,0,2,4,3.789473684,0.5,12,17,16.10526316,0.705882353,0,0,0,0,0.19047619,0.80952381,0,2,4,3.789473684,0.5,12,17,16.10526316,0.705882353,0,0,0,0,0,0,0,0,10,3,0,1,1,0.523809524,0.047619048,0.428571429,5,11,10.42105263,0.454545455,1,1,0.947368421,1,8,9,8.526315789,0.888888889,0.666666667,10,14,13.26315789,0.714285714,0.571428571,0,0.428571429,4,8,7.578947368,0.5,0,0,0,0,6,6,5.684210526,1,1,1,0.947368421,0.047619048,1,1,0,0,0,0,0,0,0,1,0.947368421,0.047619048,0.047619048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.842105263,1,2,0.333333333,1,1,4,3.789473684,3,2.842105263,1,2,0.333333333,2,0,2,1.894736842,0,0,41,7,7,1,6,0,3,2.842105263,0,3,2.842105263,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Winters,2,1,95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,38,36,0.842105263,32,38,36,0.842105263,18,19,18,0.947368421,0.5,0.5,0.210526316,0.289473684,14,19,18,0.736842105,7,8,7.578947368,0.875,11,11,10.42105263,1,0.052631579,0.763157895,0.184210526,2,2,1.894736842,1,23,29,27.47368421,0.793103448,7,7,6.631578947,1,0.052631579,0.763157895,0.184210526,2,2,1.894736842,1,23,29,27.47368421,0.793103448,7,7,6.631578947,1,3,3,0,2,20,1,0,0,2,0.5,0.210526316,0.289473684,14,19,18,0.736842105,7,8,7.578947368,0.875,11,11,10.42105263,1,0.5,18,19,18,0.947368421,0.473684211,0.210526316,0.315789474,8,9,8.526315789,0.888888889,4,4,3.789473684,1,6,6,5.684210526,1,0,0,0,0,0,0,0,0,2,1.894736842,0.052631579,0,0,2,1.894736842,0.052631579,0.052631579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.947368421,1,0,1,0,2,2,1.894736842,5,4.736842105,0,5,0,1,1,2,1.894736842,0,0,24,6,11,9,2,0,1,0.947368421,0,3,2.842105263,4,3.789473684,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Winters,2,1,95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,38,36,0.842105263,32,38,36,0.842105263,18,19,18,0.947368421,0.5,0.5,0.210526316,0.289473684,14,19,18,0.736842105,7,8,7.578947368,0.875,11,11,10.42105263,1,0.052631579,0.763157895,0.184210526,2,2,1.894736842,1,23,29,27.47368421,0.793103448,7,7,6.631578947,1,0.052631579,0.763157895,0.184210526,2,2,1.894736842,1,23,29,27.47368421,0.793103448,7,7,6.631578947,1,3,3,0,2,20,1,0,0,2,0.5,0.210526316,0.289473684,14,19,18,0.736842105,7,8,7.578947368,0.875,11,11,10.42105263,1,0.5,18,19,18,0.947368421,0.473684211,0.210526316,0.315789474,8,9,8.526315789,0.888888889,4,4,3.789473684,1,6,6,5.684210526,1,0,0,0,0,0,0,0,0,2,1.894736842,0.052631579,0,0,2,1.894736842,0.052631579,0.052631579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.947368421,1,0,1,0,2,2,1.894736842,5,4.736842105,0,5,0,1,1,2,1.894736842,0,0,24,6,11,9,2,0,1,0.947368421,0,3,2.842105263,4,3.789473684,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Witteman,1,1,95,1,0,1,0.947368421,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.947368421,0,0,0,0,0,0,0,0,0,31,43,40.73684211,0.720930233,31,43,40.73684211,0.720930233,15,22,20.84210526,0.681818182,0.511627907,0.604651163,0.093023256,0.302325581,14,26,24.63157895,0.538461538,4,4,3.789473684,1,13,13,12.31578947,1,0.11627907,0.744186047,0.139534884,4,5,4.736842105,0.8,22,32,30.31578947,0.6875,5,6,5.684210526,0.833333333,0.11627907,0.744186047,0.139534884,4,5,4.736842105,0.8,22,32,30.31578947,0.6875,5,6,5.684210526,0.833333333,4,1,0,3,17,1,0,0,4,0.604651163,0.093023256,0.302325581,14,26,24.63157895,0.538461538,4,4,3.789473684,1,13,13,12.31578947,1,0.511627907,15,22,20.84210526,0.681818182,0.636363636,0.090909091,0.272727273,7,14,13.26315789,0.5,2,2,1.894736842,1,6,6,5.684210526,1,0,0,0,0,0,0,0,1,3,2.842105263,0.069767442,0.333333333,2,4,3.789473684,0.093023256,0.093023256,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4.736842105,5,0,1,2,0,2,1.894736842,1,0.947368421,1,0,1,4,1,5,4.736842105,1,0.947368421,29,4,8,5,3,0,8,7.578947368,0,3,2.842105263,1,0.947368421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Witteman,1,1,95,1,0,1,0.947368421,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.947368421,0,0,0,0,0,0,0,0,0,31,43,40.73684211,0.720930233,31,43,40.73684211,0.720930233,15,22,20.84210526,0.681818182,0.511627907,0.604651163,0.093023256,0.302325581,14,26,24.63157895,0.538461538,4,4,3.789473684,1,13,13,12.31578947,1,0.11627907,0.744186047,0.139534884,4,5,4.736842105,0.8,22,32,30.31578947,0.6875,5,6,5.684210526,0.833333333,0.11627907,0.744186047,0.139534884,4,5,4.736842105,0.8,22,32,30.31578947,0.6875,5,6,5.684210526,0.833333333,4,1,0,3,17,1,0,0,4,0.604651163,0.093023256,0.302325581,14,26,24.63157895,0.538461538,4,4,3.789473684,1,13,13,12.31578947,1,0.511627907,15,22,20.84210526,0.681818182,0.636363636,0.090909091,0.272727273,7,14,13.26315789,0.5,2,2,1.894736842,1,6,6,5.684210526,1,0,0,0,0,0,0,0,1,3,2.842105263,0.069767442,0.333333333,2,4,3.789473684,0.093023256,0.093023256,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4.736842105,5,0,1,2,0,2,1.894736842,1,0.947368421,1,0,1,4,1,5,4.736842105,1,0.947368421,29,4,8,5,3,0,8,7.578947368,0,3,2.842105263,1,0.947368421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yanez,2,1,95,1,0,2,1.894736842,0.5,1,0,1,0,1,0.5,1,0,0,1,0,0,0,0,0,0,0,0,1,0.947368421,0,0,0,1,0,0,0,30,42,39.78947368,0.714285714,30,41,38.84210526,0.731707317,19,24,22.73684211,0.791666667,0.585365854,0.523809524,0.119047619,0.357142857,13,22,20.84210526,0.590909091,2,5,4.736842105,0.4,15,15,14.21052632,1,0.30952381,0.666666667,0.023809524,10,13,12.31578947,0.769230769,19,28,26.52631579,0.678571429,1,1,0.947368421,1,0.292682927,0.682926829,0.024390244,10,12,11.36842105,0.833333333,19,28,26.52631579,0.678571429,1,1,0.947368421,1,1,0,0,0,17,2,0,0,10,0.536585366,0.097560976,0.365853659,13,22,20.84210526,0.590909091,2,4,3.789473684,0.5,15,15,14.21052632,1,0.571428571,19,24,22.73684211,0.791666667,0.5,0.083333333,0.416666667,8,12,11.36842105,0.666666667,1,2,1.894736842,0.5,10,10,9.473684211,1,1,1,0.947368421,0.024390244,1,1,0,0,0,0,0,0,0,1,0.947368421,0.023809524,0.024390244,0,0,1,0.947368421,0.023809524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3.789473684,3,1,0.75,1,1,3,2.842105263,3,2.842105263,2,1,0.666666667,0,0,0,0,2,1.894736842,29,5,7,4,3,0,1,0.947368421,0,1,0.947368421,3,2.842105263,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yanez,2,1,95,1,0,2,1.894736842,0.5,1,0,1,0,1,0.5,1,0,0,1,0,0,0,0,0,0,0,0,1,0.947368421,0,0,0,1,0,0,0,30,42,39.78947368,0.714285714,30,41,38.84210526,0.731707317,19,24,22.73684211,0.791666667,0.585365854,0.523809524,0.119047619,0.357142857,13,22,20.84210526,0.590909091,2,5,4.736842105,0.4,15,15,14.21052632,1,0.30952381,0.666666667,0.023809524,10,13,12.31578947,0.769230769,19,28,26.52631579,0.678571429,1,1,0.947368421,1,0.292682927,0.682926829,0.024390244,10,12,11.36842105,0.833333333,19,28,26.52631579,0.678571429,1,1,0.947368421,1,1,0,0,0,17,2,0,0,10,0.536585366,0.097560976,0.365853659,13,22,20.84210526,0.590909091,2,4,3.789473684,0.5,15,15,14.21052632,1,0.571428571,19,24,22.73684211,0.791666667,0.5,0.083333333,0.416666667,8,12,11.36842105,0.666666667,1,2,1.894736842,0.5,10,10,9.473684211,1,1,1,0.947368421,0.024390244,1,1,0,0,0,0,0,0,0,1,0.947368421,0.023809524,0.024390244,0,0,1,0.947368421,0.023809524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3.789473684,3,1,0.75,1,1,3,2.842105263,3,2.842105263,2,1,0.666666667,0,0,0,0,2,1.894736842,29,5,7,4,3,0,1,0.947368421,0,1,0.947368421,3,2.842105263,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
