"Player","Team","MP","GS","Goals","Shots","Shots.per.90","Shot.Accuracy","Shot.GK.Stop","Shot.Def.Stop","Shot.Miss","Shot.Pressd","Pct.Shots.Pressd","A6.Shots","A18.Shots","A3L.Shots","A3C.Shots","A3R.Shots","Far.Shots","Assists","Key.Passes","KP.to.Goal","Key.Assists","Second.Assists","Unscored.Key.Passes","KP.Goal","Assists.per.90","Key.Passes.per.90","Assists.per.Pass","Key.Passes.per.Pass","Big.Chances","Big.Chances.per.90","BC.Scored","BC.to.Goal","BC.SOG","BC.Shot.Miss","BC.Dispossess","BC.Created","BC.Lost","Pass.Comp","Pass.Att","Pass.Comp.Pct","opPass.Comp","opPass.Att","opPass.Comp.Pct","opPPass.Comp","opPPass.Att","opPPass.Comp.Pct","Pct.opPass.Pressd","rFreq.Pass.Fwd","rFreq.Pass.Side","rFreq.Pass.Back","fwPass.Comp","fwPass.Att","fwPass.Comp.Pct","sPass.Comp","sPass.Att","sPass.Comp.Pct","bPass.Comp","bPass.Att","bPass.Comp.Pct","rFreq.opPass.Fwd","rFreq.opPass.Side","rFreq.opPass.Back","fwopPass.Comp","fwopPass.Att","fwopPass.Comp.Pct","sopPass.Comp","sopPass.Att","sopPass.Comp.Pct","bopPass.Comp","bopPass.Att","bopPass.Comp.Pct","Pct.Pass.Pressd","PPass.Comp","PPass.Att","PPass.Comp.Pct","rFreq.PPass.Fwd","rFreq.PPass.Side","rFreq.PPass.Back","fwPPass.Comp","fwPPass.Att","fwPPass.Comp.Pct","sPPass.Comp","sPPass.Att","sPPass.Comp.Pct","bPPass.Comp","bPPass.Att","bPPass.Comp.Pct","Cross.Comp","Cross.Att","Cross.Att.per.90","Cross.Att.per.Pass","Cross.Att.per.opPass","Cross.Comp.Pct","Corner.Crosses","Deep.Crosses","Launch.Comp","Launch.Att","Launch.Att.per.90","Launch.Att.per.Pass","Launch.Att.per.opPass","Launch.Comp.Pct","Through.Comp","Through.Att","Through.Att.per.90","Through.Att.per.Pass","Through.Att.per.opPass","Through.Comp.Pct","Throw.In.Comp","Throw.In.Att","Throw.In.Att.per.90","Throw.In.Att.per.Pass","Throw.In.Comp.Pct","Corner.Kicks.Completed","CK.Effectiveness","Corner.Kicks.Taken","CK.Assist","CK.Key.Pass","FK.Pass.Comp","FK.Pass.Comp.Pct","FK.Pass.Att","FK.Assist","FK.Key.Pass","FK.Shot","FK.Scored","Free.Kicks.Taken","TO.Won","TO.Win.Pct","Take.Ons","TO.Lost","Dispossessed","Lost.Touches","AD.Won","AD.Win.Pct","Aerial.Duels","AD.Lost","Tackles","Dispossesses","Dribbled","Press.Opp","Challenge.Opp","Recoveries","Def.Recoveries","Poss.Recoveries","Interceptions","Blocks","Clearances","Balls.Shields","Saves","Goals.Allowed","SOG.Faced","GperSOG","BC.SOG.Faced","BC.Saves","BC.Goals.Allowed","GperBCSOG","High.Balls","HB.Won","HB.Lost","HB.Caught","HB.Punched","HB.Parried","HB.Collected","HB.Fouls.Won","Crosses","Crosses.Won","Crosses.Lost","Corner.Kicks","CKs.Won","CKs.Lost","Free.Kicks","FKs.Won","FKs.Lost","Smothers.Won","Smothers.Lost","All.Pass.Comp","Distribution.Success","All.Pass.Att","Throw.Comp","Throw.Comp.Pct","Throw.Att","Drop.Kick.Comp","Drop.Kick.Comp.Pct","Drop.Kick.Att","GK.FK.Comp","GK.FK.Comp.Pct","GK.FK.Att","Int.per.90"
"Mewis","USA",61,1,1,1,1.47540983606557,1,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,18,24,0.75,18,24,0.75,13,15,0.866666666666667,0.625,0.666666666666667,0.125,0.208333333333333,12,16,0.75,2,3,0.666666666666667,4,5,0.8,0.666666666666667,0.125,0.208333333333333,12,16,0.75,2,3,0.666666666666667,4,5,0.8,0.625,13,15,0.866666666666667,0.733333333333333,0.0666666666666667,0.2,9,11,0.818181818181818,1,1,1,3,3,1,0,0,0,0,0,NA,0,0,1,2,2.95081967213115,0.0833333333333333,0.0833333333333333,0.5,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,1,1,1,0,1,0,6,0.461538461538462,13,7,0,0,0,19,5,3,2,1,2,3,2,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,2.95081967213115
"Mittag","GER",102,1,1,1,0.882352941176471,1,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,31,39,0.794871794871795,31,39,0.794871794871795,24,30,0.8,0.769230769230769,0.102564102564103,0.333333333333333,0.564102564102564,3,4,0.75,6,13,0.461538461538462,22,22,1,0.102564102564103,0.333333333333333,0.564102564102564,3,4,0.75,6,13,0.461538461538462,22,22,1,0.769230769230769,24,30,0.8,0.0666666666666667,0.333333333333333,0.6,2,2,1,4,10,0.4,18,18,1,0,1,0.882352941176471,0.0256410256410256,0.0256410256410256,0,1,0,0,0,0,0,0,NA,1,1,0.882352941176471,0.0256410256410256,0.0256410256410256,1,0,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,2,2,6,5,4,0.5,8,4,2,1,1,18,3,14,8,6,1,0,1,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0.882352941176471
"Morgan","USA",271,3,2,7,2.32472324723247,0.571428571428571,2,0,3,3,0.428571428571429,1,6,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,2,0.664206642066421,2,1,0,0,0,1,0,45,65,0.692307692307692,45,64,0.703125,35,48,0.729166666666667,0.75,0.276923076923077,0.292307692307692,0.430769230769231,9,18,0.5,14,19,0.736842105263158,22,28,0.785714285714286,0.265625,0.296875,0.4375,9,17,0.529411764705882,14,19,0.736842105263158,22,28,0.785714285714286,0.738461538461539,35,48,0.729166666666667,0.208333333333333,0.291666666666667,0.5,5,10,0.5,10,14,0.714285714285714,20,24,0.833333333333333,1,4,1.32841328413284,0.0615384615384615,0.0625,0.25,4,0,0,0,0,0,0,NA,1,1,0.33210332103321,0.0153846153846154,0.015625,1,0,1,0.33210332103321,0.0153846153846154,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,8,0.571428571428571,14,6,10,6,13,0.5,26,13,0,0,2,33,3,10,6,4,1,3,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0.33210332103321
"Necib","FRA",137,2,0,3,1.97080291970803,0.333333333333333,1,0,2,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0.656934306569343,0,0,0,0,0,NA,0,0,0,0,0,39,55,0.709090909090909,39,52,0.75,24,31,0.774193548387097,0.596153846153846,0.527272727272727,0.290909090909091,0.181818181818182,18,29,0.620689655172414,11,16,0.6875,10,10,1,0.557692307692308,0.25,0.192307692307692,18,29,0.620689655172414,11,13,0.846153846153846,10,10,1,0.563636363636364,24,31,0.774193548387097,0.483870967741935,0.32258064516129,0.193548387096774,9,15,0.6,9,10,0.9,6,6,1,0,1,0.656934306569343,0.0181818181818182,0.0192307692307692,0,1,0,1,3,1.97080291970803,0.0545454545454545,0.0576923076923077,0.333333333333333,2,2,1.31386861313869,0.0363636363636364,0.0384615384615385,1,0,0,0,0,NA,0,0,3,0,0,0,NA,0,0,0,1,0,1,4,1,4,0,2,5,0,0,2,2,1,0,2,25,4,12,8,4,2,2,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,1.31386861313869
"Nobbs","ENG",276,3,0,2,0.652173913043478,0.5,1,0,1,1,0.5,0,0,0,1,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,69,93,0.741935483870968,69,92,0.75,36,47,0.765957446808511,0.510869565217391,0.56989247311828,0.172043010752688,0.258064516129032,33,53,0.622641509433962,13,16,0.8125,23,24,0.958333333333333,0.576086956521739,0.16304347826087,0.260869565217391,33,53,0.622641509433962,13,15,0.866666666666667,23,24,0.958333333333333,0.505376344086022,36,47,0.765957446808511,0.531914893617021,0.148936170212766,0.319148936170213,16,25,0.64,6,7,0.857142857142857,14,15,0.933333333333333,0,0,0,0,0,NA,0,0,3,10,3.26086956521739,0.10752688172043,0.108695652173913,0.3,0,1,0.326086956521739,0.010752688172043,0.0108695652173913,0,0,0,0,0,NA,0,0,1,0,0,0,NA,0,0,0,0,0,0,7,0.875,8,1,1,4,3,0.214285714285714,14,11,11,5,6,41,24,30,16,14,11,8,12,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,3.58695652173913
"O'Hara","USA",183,2,0,1,0.491803278688525,1,1,0,0,0,0,0,0,0,1,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,76,111,0.684684684684685,59,83,0.710843373493976,26,40,0.65,0.481927710843373,0.693693693693694,0.135135135135135,0.171171171171171,46,77,0.597402597402597,12,15,0.8,18,19,0.947368421052632,0.674698795180723,0.156626506024096,0.168674698795181,35,56,0.625,11,13,0.846153846153846,13,14,0.928571428571429,0.36036036036036,26,40,0.65,0.775,0.15,0.075,20,31,0.645161290322581,4,6,0.666666666666667,2,3,0.666666666666667,2,4,1.9672131147541,0.036036036036036,0.0481927710843374,0.5,4,0,5,13,6.39344262295082,0.117117117117117,0.156626506024096,0.384615384615385,1,2,0.983606557377049,0.018018018018018,0.0240963855421687,0.5,15,26,12.7868852459016,0.234234234234234,0.576923076923077,0,NA,0,0,0,2,1,2,0,0,0,0,2,3,0.75,4,1,0,0,1,0.333333333333333,3,2,2,0,1,18,6,20,15,5,3,6,5,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,1.47540983606557
"Peter","GER",138,1,1,1,0.652173913043478,1,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,39,42,0.928571428571429,38,41,0.926829268292683,14,16,0.875,0.390243902439024,0.428571428571429,0.30952380952381,0.261904761904762,15,18,0.833333333333333,13,13,1,11,11,1,0.439024390243902,0.292682926829268,0.268292682926829,15,18,0.833333333333333,12,12,1,11,11,1,0.380952380952381,14,16,0.875,0.5625,0.125,0.3125,7,9,0.777777777777778,2,2,1,5,5,1,0,0,0,0,0,NA,0,0,0,1,0.652173913043478,0.0238095238095238,0.024390243902439,0,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,0,0,0,1,1,1,0,0,0,0,1,0,NA,0,0,0,0,5,0.625,8,3,2,0,1,6,12,10,8,2,2,5,10,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,1.30434782608696
"Petermann","GER",12,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,2,4,0.5,2,4,0.5,2,2,1,0.5,0.75,0.25,0,1,3,0.333333333333333,1,1,1,0,0,NA,0.75,0.25,0,1,3,0.333333333333333,1,1,1,0,0,NA,0.5,2,2,1,0.5,0.5,0,1,1,1,1,1,1,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,2,0,0,1,2,0,4,3,1,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0
"Popp","GER",192,2,0,4,1.875,0.25,1,0,3,1,0.25,0,4,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,41,49,0.836734693877551,41,49,0.836734693877551,36,41,0.878048780487805,0.836734693877551,0.346938775510204,0.306122448979592,0.346938775510204,10,17,0.588235294117647,15,15,1,16,17,0.941176470588235,0.346938775510204,0.306122448979592,0.346938775510204,10,17,0.588235294117647,15,15,1,16,17,0.941176470588235,0.836734693877551,36,41,0.878048780487805,0.341463414634146,0.341463414634146,0.317073170731707,9,14,0.642857142857143,14,14,1,13,13,1,1,1,0.46875,0.0204081632653061,0.0204081632653061,1,0,1,0,0,0,0,0,NA,2,4,1.875,0.0816326530612245,0.0816326530612245,0.5,0,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,3,0.75,4,1,4,4,25,0.714285714285714,35,10,2,1,2,35,9,8,4,4,0,4,2,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0
"Press","USA",102,1,0,2,1.76470588235294,0.5,1,0,1,2,1,0,1,0,0,1,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,12,25,0.48,12,24,0.5,11,18,0.611111111111111,0.75,0.48,0.16,0.36,4,12,0.333333333333333,1,4,0.25,7,9,0.777777777777778,0.458333333333333,0.166666666666667,0.375,4,11,0.363636363636364,1,4,0.25,7,9,0.777777777777778,0.72,11,18,0.611111111111111,0.444444444444444,0.111111111111111,0.444444444444444,3,8,0.375,1,2,0.5,7,8,0.875,1,3,2.64705882352941,0.12,0.125,0.333333333333333,3,0,0,1,0.882352941176471,0.04,0.0416666666666667,0,1,4,3.52941176470588,0.16,0.166666666666667,0.25,0,1,0.882352941176471,0.04,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,5,0.625,8,3,3,2,2,0.2,10,8,3,0,6,31,10,11,6,5,0,5,1,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0
"Pugh","USA",196,2,0,1,0.459183673469388,0,0,0,1,1,1,0,1,0,0,0,0,1,0,NA,0,0,0,0,0.459183673469388,0,0,0,0,0,0,NA,0,0,0,0,0,47,61,0.770491803278688,46,60,0.766666666666667,31,38,0.815789473684211,0.633333333333333,0.344262295081967,0.229508196721311,0.426229508196721,11,21,0.523809523809524,11,14,0.785714285714286,25,26,0.961538461538462,0.35,0.216666666666667,0.433333333333333,11,21,0.523809523809524,10,13,0.769230769230769,25,26,0.961538461538462,0.622950819672131,31,38,0.815789473684211,0.315789473684211,0.263157894736842,0.421052631578947,7,12,0.583333333333333,8,10,0.8,16,16,1,1,3,1.37755102040816,0.0491803278688525,0.05,0.333333333333333,3,0,1,2,0.918367346938775,0.0327868852459016,0.0333333333333333,0.5,1,4,1.83673469387755,0.0655737704918033,0.0666666666666667,0.25,1,1,0.459183673469388,0.0163934426229508,1,0,NA,0,0,0,0,NA,0,0,0,0,0,0,12,0.6,20,8,5,5,6,0.428571428571429,14,8,2,1,7,40,16,23,14,8,2,4,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0.918367346938775
"Rafferty","ENG",95,1,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,22,37,0.594594594594595,16,24,0.666666666666667,5,6,0.833333333333333,0.25,0.864864864864865,0.0540540540540541,0.0810810810810811,18,32,0.5625,1,2,0.5,3,3,1,0.791666666666667,0.0833333333333333,0.125,12,19,0.631578947368421,1,2,0.5,3,3,1,0.162162162162162,5,6,0.833333333333333,1,0,0,5,6,0.833333333333333,0,0,NA,0,0,NA,1,1,0.947368421052632,0.027027027027027,0.0416666666666667,1,1,0,0,1,0.947368421052632,0.027027027027027,0.0416666666666667,0,2,5,4.73684210526316,0.135135135135135,0.208333333333333,0.4,6,13,12.3157894736842,0.351351351351351,0.461538461538462,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,2,1,0,NA,0,0,3,1,1,13,4,15,9,5,3,10,4,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,2.84210526315789
"Sauerbrunn","USA",286,3,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,97,113,0.858407079646018,96,110,0.872727272727273,29,37,0.783783783783784,0.336363636363636,0.52212389380531,0.247787610619469,0.230088495575221,44,59,0.745762711864407,28,28,1,25,26,0.961538461538462,0.509090909090909,0.254545454545455,0.236363636363636,43,56,0.767857142857143,28,28,1,25,26,0.961538461538462,0.327433628318584,29,37,0.783783783783784,0.648648648648649,0.0810810810810811,0.27027027027027,17,24,0.708333333333333,3,3,1,9,10,0.9,0,0,0,0,0,NA,0,0,3,7,2.2027972027972,0.0619469026548673,0.0636363636363636,0.428571428571429,0,1,0.314685314685315,0.00884955752212389,0.00909090909090909,0,0,1,0.314685314685315,0.00884955752212389,0,0,NA,0,0,0,1,0.5,2,0,0,0,0,2,5,1,5,0,2,1,18,0.72,25,7,3,0,4,23,14,23,17,5,7,13,11,1,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,2.2027972027972
"Schult","GER",96,1,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,22,32,0.6875,17,21,0.80952380952381,2,2,1,0.0952380952380952,0.96875,0.03125,0,21,31,0.67741935483871,1,1,1,0,0,NA,0.952380952380952,0.0476190476190476,0,16,20,0.8,1,1,1,0,0,NA,0.0625,2,2,1,1,0,0,2,2,1,0,0,NA,0,0,NA,0,0,0,0,0,NA,0,0,14,23,21.5625,0.71875,1.0952380952381,0.608695652173913,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,0,0,0,1,0.333333333333333,3,0,0,0,0,3,0,NA,0,0,0,0,1,1,1,0,0,0,0,0,1,6,6,0,0,0,0,0,1,2,3,0.666666666666667,1,0,1,1,5,5,0,5,0,0,0,0,3,3,0,0,0,0,1,1,0,1,0,22,0.6875,32,2,0.666666666666667,3,2,0.4,5,7,0.777777777777778,9,0
"Solo","USA",286,3,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,32,66,0.484848484848485,23,51,0.450980392156863,3,3,1,0.0588235294117647,1,0,0,32,66,0.484848484848485,0,0,NA,0,0,NA,1,0,0,23,51,0.450980392156863,0,0,NA,0,0,NA,0.0454545454545455,3,3,1,1,0,0,3,3,1,0,0,NA,0,0,NA,0,0,0,0,0,NA,0,0,17,51,16.0489510489511,0.772727272727273,1,0.333333333333333,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,0,0,0,2,0.666666666666667,3,0,0,0,0,3,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,6,5,1,0,1,0,0,8,1,9,0.111111111111111,1,1,0,0,3,3,0,3,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,32,0.484848484848485,66,4,1,4,3,0.375,8,8,0.347826086956522,23,0
"Sonnett","USA",96,1,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,38,42,0.904761904761905,37,40,0.925,12,14,0.857142857142857,0.35,0.666666666666667,0.142857142857143,0.19047619047619,24,28,0.857142857142857,6,6,1,8,8,1,0.675,0.15,0.175,24,27,0.888888888888889,6,6,1,7,7,1,0.333333333333333,12,14,0.857142857142857,0.714285714285714,0.0714285714285714,0.214285714285714,8,10,0.8,1,1,1,3,3,1,0,0,0,0,0,NA,0,0,2,5,4.6875,0.119047619047619,0.125,0.4,0,0,0,0,0,NA,0,1,0.9375,0.0238095238095238,0,0,NA,0,0,0,1,1,1,0,0,0,0,1,0,NA,0,0,0,0,4,1,4,0,1,0,0,4,1,5,4,1,1,3,5,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0.9375
"Stokes","ENG",265,3,0,2,0.679245283018868,0.5,1,0,1,1,0.5,0,0,0,1,0,0,0,0,NA,0,0,0,0,0,0,0,0,1,0.339622641509434,0,0,1,0,0,0,0,29,49,0.591836734693878,26,42,0.619047619047619,17,26,0.653846153846154,0.619047619047619,0.693877551020408,0.163265306122449,0.142857142857143,15,34,0.441176470588235,7,8,0.875,7,7,1,0.642857142857143,0.19047619047619,0.166666666666667,12,27,0.444444444444444,7,8,0.875,7,7,1,0.530612244897959,17,26,0.653846153846154,0.615384615384615,0.153846153846154,0.230769230769231,7,16,0.4375,4,4,1,6,6,1,2,3,1.0188679245283,0.0612244897959184,0.0714285714285714,0.666666666666667,3,0,0,6,2.0377358490566,0.122448979591837,0.142857142857143,0,0,1,0.339622641509434,0.0204081632653061,0.0238095238095238,0,3,5,1.69811320754717,0.102040816326531,0.6,0,NA,0,0,0,0,0,2,0,0,0,0,2,3,0.5,6,3,3,1,4,0.307692307692308,13,9,8,0,9,111,18,9,2,7,2,12,6,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0.679245283018868
"Stoney","ENG",111,1,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,12,14,0.857142857142857,11,13,0.846153846153846,3,4,0.75,0.307692307692308,0.714285714285714,0.285714285714286,0,8,10,0.8,4,4,1,0,0,NA,0.692307692307692,0.307692307692308,0,7,9,0.777777777777778,4,4,1,0,0,NA,0.285714285714286,3,4,0.75,0.75,0.25,0,2,3,0.666666666666667,1,1,1,0,0,NA,0,0,0,0,0,NA,0,0,3,3,2.43243243243243,0.214285714285714,0.230769230769231,1,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,0,0,0,1,1,1,0,0,0,0,1,0,NA,0,0,0,0,8,0.727272727272727,11,3,1,0,0,8,6,7,6,1,1,5,1,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0.810810810810811
"Taylor","ENG",79,1,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,7,9,0.777777777777778,7,9,0.777777777777778,6,7,0.857142857142857,0.777777777777778,0,0.333333333333333,0.666666666666667,0,0,NA,2,3,0.666666666666667,5,6,0.833333333333333,0,0.333333333333333,0.666666666666667,0,0,NA,2,3,0.666666666666667,5,6,0.833333333333333,0.777777777777778,6,7,0.857142857142857,0,0.285714285714286,0.714285714285714,0,0,NA,1,2,0.5,5,5,1,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,1,0.5,2,1,2,3,3,0.230769230769231,13,10,1,0,2,27,8,3,1,2,0,1,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0
"Thomis","FRA",171,2,0,2,1.05263157894737,0,0,0,2,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,2,1.05263157894737,0,0,1,1,0,0,0,28,44,0.636363636363636,28,44,0.636363636363636,18,25,0.72,0.568181818181818,0.340909090909091,0.340909090909091,0.318181818181818,7,15,0.466666666666667,9,15,0.6,12,14,0.857142857142857,0.340909090909091,0.340909090909091,0.318181818181818,7,15,0.466666666666667,9,15,0.6,12,14,0.857142857142857,0.568181818181818,18,25,0.72,0.24,0.36,0.4,4,6,0.666666666666667,6,9,0.666666666666667,8,10,0.8,2,7,3.68421052631579,0.159090909090909,0.159090909090909,0.285714285714286,6,1,1,2,1.05263157894737,0.0454545454545455,0.0454545454545455,0.5,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,2,0.4,5,3,6,13,1,0.5,2,1,1,2,4,31,4,18,12,6,1,4,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0.526315789473684
"Williams","ENG",210,2,0,2,0.857142857142857,0.5,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.428571428571429,0,0,0,0,0,NA,0,0,0,0,0,49,79,0.620253164556962,48,76,0.631578947368421,24,35,0.685714285714286,0.460526315789474,0.683544303797468,0.0759493670886076,0.240506329113924,24,54,0.444444444444444,6,6,1,19,19,1,0.671052631578947,0.0789473684210526,0.25,23,51,0.450980392156863,6,6,1,19,19,1,0.443037974683544,24,35,0.685714285714286,0.628571428571429,0.114285714285714,0.257142857142857,11,22,0.5,4,4,1,9,9,1,1,6,2.57142857142857,0.0759493670886076,0.0789473684210526,0.166666666666667,6,0,4,11,4.71428571428571,0.139240506329114,0.144736842105263,0.363636363636364,1,1,0.428571428571429,0.0126582278481013,0.0131578947368421,1,0,1,0.428571428571429,0.0126582278481013,0,0,NA,0,0,0,1,0.5,2,0,0,1,0,3,3,0.75,4,1,4,3,6,0.461538461538462,13,7,5,2,7,72,18,24,13,11,4,9,5,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,1.71428571428571
