"Player","Team","MP","GS","Goals","Shots","Shots.per.90","Shot.Accuracy","Shot.GK.Stop","Shot.Def.Stop","Shot.Miss","Shot.Pressd","Pct.Shots.Pressd","A6.Shots","A18.Shots","A3L.Shots","A3C.Shots","A3R.Shots","Far.Shots","Assists","Key.Passes","KP.to.Goal","Key.Assists","Second.Assists","Unscored.Key.Passes","KP.Goal","Assists.per.90","Key.Passes.per.90","Assists.per.Pass","Key.Passes.per.Pass","Big.Chances","Big.Chances.per.90","BC.Scored","BC.to.Goal","BC.SOG","BC.Shot.Miss","BC.Dispossess","BC.Created","BC.Lost","Pass.Comp","Pass.Att","Pass.Comp.Pct","opPass.Comp","opPass.Att","opPass.Comp.Pct","opPPass.Comp","opPPass.Att","opPPass.Comp.Pct","Pct.opPass.Pressd","rFreq.Pass.Fwd","rFreq.Pass.Side","rFreq.Pass.Back","fwPass.Comp","fwPass.Att","fwPass.Comp.Pct","sPass.Comp","sPass.Att","sPass.Comp.Pct","bPass.Comp","bPass.Att","bPass.Comp.Pct","rFreq.opPass.Fwd","rFreq.opPass.Side","rFreq.opPass.Back","fwopPass.Comp","fwopPass.Att","fwopPass.Comp.Pct","sopPass.Comp","sopPass.Att","sopPass.Comp.Pct","bopPass.Comp","bopPass.Att","bopPass.Comp.Pct","Pct.Pass.Pressd","PPass.Comp","PPass.Att","PPass.Comp.Pct","rFreq.PPass.Fwd","rFreq.PPass.Side","rFreq.PPass.Back","fwPPass.Comp","fwPPass.Att","fwPPass.Comp.Pct","sPPass.Comp","sPPass.Att","sPPass.Comp.Pct","bPPass.Comp","bPPass.Att","bPPass.Comp.Pct","Cross.Comp","Cross.Att","Cross.Att.per.90","Cross.Att.per.Pass","Cross.Att.per.opPass","Cross.Comp.Pct","Corner.Crosses","Deep.Crosses","Launch.Comp","Launch.Att","Launch.Att.per.90","Launch.Att.per.Pass","Launch.Att.per.opPass","Launch.Comp.Pct","Through.Comp","Through.Att","Through.Att.per.90","Through.Att.per.Pass","Through.Att.per.opPass","Through.Comp.Pct","Throw.In.Comp","Throw.In.Att","Throw.In.Att.per.90","Throw.In.Att.per.Pass","Throw.In.Comp.Pct","Corner.Kicks.Completed","CK.Effectiveness","Corner.Kicks.Taken","CK.Assist","CK.Key.Pass","FK.Pass.Comp","FK.Pass.Comp.Pct","FK.Pass.Att","FK.Assist","FK.Key.Pass","FK.Shot","FK.Scored","Free.Kicks.Taken","TO.Won","TO.Win.Pct","Take.Ons","TO.Lost","Dispossessed","Lost.Touches","AD.Won","AD.Win.Pct","Aerial.Duels","AD.Lost","Tackles","Dispossesses","Dribbled","Press.Opp","Challenge.Opp","Recoveries","Def.Recoveries","Poss.Recoveries","Interceptions","Blocks","Clearances","Balls.Shields","Saves","Goals.Allowed","SOG.Faced","GperSOG","BC.SOG.Faced","BC.Saves","BC.Goals.Allowed","GperBCSOG","High.Balls","HB.Won","HB.Lost","HB.Caught","HB.Punched","HB.Parried","HB.Collected","HB.Fouls.Won","Crosses","Crosses.Won","Crosses.Lost","Corner.Kicks","CKs.Won","CKs.Lost","Free.Kicks","FKs.Won","FKs.Lost","Smothers.Won","Smothers.Lost","All.Pass.Comp","Distribution.Success","All.Pass.Att","Throw.Comp","Throw.Comp.Pct","Throw.Att","Drop.Kick.Comp","Drop.Kick.Comp.Pct","Drop.Kick.Att","GK.FK.Comp","GK.FK.Comp.Pct","GK.FK.Att","Int.per.90"
"Lloyd","USA",397,5,4,16,3.6272040302267,0.5,4,0,8,2,0.125,2,12,0,1,0,0,2,2,1,2,0,0,1,0.453400503778338,0.453400503778338,0,0,5,1.13350125944584,1,0.2,2,2,0,0,0,102,133,0.766917293233083,100,131,0.763358778625954,58,70,0.828571428571429,0.534351145038168,0.518796992481203,0.278195488721804,0.203007518796992,43,69,0.623188405797101,32,37,0.864864864864865,27,27,1,0.526717557251908,0.274809160305344,0.198473282442748,43,69,0.623188405797101,31,36,0.861111111111111,26,26,1,0.526315789473684,58,70,0.828571428571429,0.5,0.271428571428571,0.228571428571429,25,35,0.714285714285714,17,19,0.894736842105263,16,16,1,2,3,0.680100755667506,0.0225563909774436,0.0229007633587786,0.666666666666667,2,1,1,2,0.453400503778338,0.0150375939849624,0.0152671755725191,0.5,2,4,0.906801007556675,0.0300751879699248,0.0305343511450382,0.5,0,0,0,0,NA,1,1,1,0,0,1,1,1,0,0,1,0,2,16,0.695652173913043,23,7,15,9,25,0.694444444444444,36,11,3,0,14,63,19,33,20,13,3,3,2,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0.680100755667506
"Matheson","CAN",36,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,14,17,0.823529411764706,12,14,0.857142857142857,11,12,0.916666666666667,0.857142857142857,0.470588235294118,0.176470588235294,0.352941176470588,5,8,0.625,3,3,1,6,6,1,0.5,0.214285714285714,0.285714285714286,5,7,0.714285714285714,3,3,1,4,4,1,0.705882352941177,11,12,0.916666666666667,0.5,0.166666666666667,0.333333333333333,5,6,0.833333333333333,2,2,1,4,4,1,1,1,2.5,0.0588235294117647,0.0714285714285714,1,1,0,0,2,5,0.117647058823529,0.142857142857143,0,0,0,0,0,0,NA,2,2,5,0.117647058823529,1,0,NA,0,0,0,0,0,1,0,0,0,0,1,1,0.5,2,1,1,1,2,0.666666666666667,3,1,0,0,0,5,2,1,0,1,1,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,2.5
"McCaffrey","USA",94,1,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,1,1,1,1,0,0,1,0.957446808510638,0.957446808510638,0,0,0,0,0,NA,0,0,0,0,0,32,42,0.761904761904762,32,42,0.761904761904762,13,18,0.722222222222222,0.428571428571429,0.333333333333333,0.30952380952381,0.357142857142857,9,14,0.642857142857143,8,13,0.615384615384615,15,15,1,0.333333333333333,0.30952380952381,0.357142857142857,9,14,0.642857142857143,8,13,0.615384615384615,15,15,1,0.428571428571429,13,18,0.722222222222222,0.388888888888889,0.277777777777778,0.333333333333333,4,7,0.571428571428571,3,5,0.6,6,6,1,3,8,7.65957446808511,0.19047619047619,0.19047619047619,0.375,7,1,0,0,0,0,0,NA,1,4,3.82978723404255,0.0952380952380952,0.0952380952380952,0.25,0,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,10,0.666666666666667,15,5,0,1,0,0,3,3,0,0,2,10,5,7,4,3,0,1,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0
"Mejia","MEX",94,1,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,8,11,0.727272727272727,8,11,0.727272727272727,5,5,1,0.454545454545455,0.545454545454545,0.0909090909090909,0.363636363636364,3,6,0.5,1,1,1,4,4,1,0.545454545454545,0.0909090909090909,0.363636363636364,3,6,0.5,1,1,1,4,4,1,0.454545454545455,5,5,1,0.4,0.2,0.4,2,2,1,1,1,1,2,2,1,0,0,0,0,0,NA,0,0,0,3,2.87234042553191,0.272727272727273,0.272727272727273,0,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,1,0.5,2,1,0,1,5,0.714285714285714,7,2,2,0,2,11,1,9,5,4,0,8,3,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0
"Mendez","PUR",94,1,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,12,25,0.48,11,23,0.478260869565217,6,11,0.545454545454545,0.478260869565217,0.8,0.2,0,8,20,0.4,4,5,0.8,0,0,NA,0.782608695652174,0.217391304347826,0,7,18,0.388888888888889,4,5,0.8,0,0,NA,0.44,6,11,0.545454545454545,0.636363636363636,0.363636363636364,0,3,7,0.428571428571429,3,4,0.75,0,0,NA,0,0,0,0,0,NA,0,0,1,4,3.82978723404255,0.16,0.173913043478261,0.25,2,5,4.78723404255319,0.2,0.217391304347826,0.4,0,0,0,0,NA,0,NA,0,0,0,1,0.5,2,0,0,0,0,2,0,NA,0,0,0,0,5,0.833333333333333,6,1,4,0,9,13,2,5,3,2,3,5,1,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,2.87234042553191
"Mewis","USA",126,1,1,8,5.71428571428571,0.625,4,0,3,3,0.375,2,4,0,2,0,0,0,1,0,0,0,1,0,0,0.714285714285714,0,0,1,0.714285714285714,0,0,0,1,0,0,0,88,99,0.888888888888889,88,99,0.888888888888889,34,37,0.918918918918919,0.373737373737374,0.474747474747475,0.242424242424242,0.282828282828283,37,47,0.787234042553192,23,24,0.958333333333333,28,28,1,0.474747474747475,0.242424242424242,0.282828282828283,37,47,0.787234042553192,23,24,0.958333333333333,28,28,1,0.373737373737374,34,37,0.918918918918919,0.297297297297297,0.216216216216216,0.486486486486487,9,11,0.818181818181818,7,8,0.875,18,18,1,0,1,0.714285714285714,0.0101010101010101,0.0101010101010101,0,1,0,1,2,1.42857142857143,0.0202020202020202,0.0202020202020202,0.5,2,4,2.85714285714286,0.0404040404040404,0.0404040404040404,0.5,0,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,1,0,1,3,1,3,0,0,1,15,0.789473684210526,19,4,0,0,1,5,1,13,6,7,3,4,3,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,2.14285714285714
"Mollon","TRI",92,1,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,4,7,0.571428571428571,3,6,0.5,2,4,0.5,0.666666666666667,0.428571428571429,0.285714285714286,0.285714285714286,1,3,0.333333333333333,1,2,0.5,2,2,1,0.5,0.333333333333333,0.166666666666667,1,3,0.333333333333333,1,2,0.5,1,1,1,0.571428571428571,2,4,0.5,0.5,0.5,0,1,2,0.5,1,2,0.5,0,0,NA,0,0,0,0,0,NA,0,0,0,1,0.978260869565217,0.142857142857143,0.166666666666667,0,0,1,0.978260869565217,0.142857142857143,0.166666666666667,0,1,1,0.978260869565217,0.142857142857143,1,0,NA,0,0,0,0,NA,0,0,0,0,0,0,3,0.6,5,2,4,0,1,0.25,4,3,0,0,3,18,9,5,3,2,0,2,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0
"Morgan","USA",391,4,5,17,3.91304347826087,0.823529411764706,8,1,3,10,0.588235294117647,6,10,0,1,0,0,1,0,NA,0,0,0,0,0.230179028132992,0,0,0,5,1.15089514066496,4,0.8,1,0,0,0,0,52,74,0.702702702702703,52,74,0.702702702702703,36,55,0.654545454545455,0.743243243243243,0.27027027027027,0.337837837837838,0.391891891891892,8,20,0.4,17,25,0.68,27,29,0.931034482758621,0.27027027027027,0.337837837837838,0.391891891891892,8,20,0.4,17,25,0.68,27,29,0.931034482758621,0.743243243243243,36,55,0.654545454545455,0.272727272727273,0.345454545454545,0.381818181818182,5,15,0.333333333333333,12,19,0.631578947368421,19,21,0.904761904761905,2,4,0.920716112531969,0.0540540540540541,0.0540540540540541,0.5,4,0,0,1,0.230179028132992,0.0135135135135135,0.0135135135135135,0,2,5,1.15089514066496,0.0675675675675676,0.0675675675675676,0.4,0,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,7,0.583333333333333,12,5,8,6,15,0.681818181818182,22,7,1,0,3,30,4,12,1,11,3,5,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0.690537084398977
"Naeher","USA",94,1,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,8,8,1,6,6,1,1,1,1,0.166666666666667,0.75,0.25,0,6,6,1,2,2,1,0,0,NA,0.833333333333333,0.166666666666667,0,5,5,1,1,1,1,0,0,NA,0.125,1,1,1,0,1,0,0,0,NA,1,1,1,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,NA,0,0,0,NA,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,8,1,8,2,1,2,0,NA,0,1,1,1,0
"Nieto","MEX",24,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,1,2,0.5,1,2,0.5,1,1,1,0.5,0.5,0.5,0,1,1,1,0,1,0,0,0,NA,0.5,0.5,0,1,1,1,0,1,0,0,0,NA,0.5,1,1,1,1,0,0,1,1,1,0,0,NA,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,1,0,1,3,2,0,0,0,0,0,1,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0
"Noyola","MEX",86,1,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,9,15,0.6,9,13,0.692307692307692,3,4,0.75,0.307692307692308,0.6,0.2,0.2,4,9,0.444444444444444,2,3,0.666666666666667,3,3,1,0.615384615384615,0.153846153846154,0.230769230769231,4,8,0.5,2,2,1,3,3,1,0.266666666666667,3,4,0.75,0.75,0,0.25,2,3,0.666666666666667,0,0,NA,1,1,1,0,0,0,0,0,NA,0,0,1,2,2.09302325581395,0.133333333333333,0.153846153846154,0.5,0,0,0,0,0,NA,0,1,1.04651162790698,0.0666666666666667,0,0,0,1,0,0,0,NA,0,0,0,0,0,0,2,1,2,0,0,0,0,0,2,2,0,0,3,19,2,3,2,1,0,0,2,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0
"O'Hara","USA",280,3,1,2,0.642857142857143,0.5,0,0,1,1,0.5,1,1,0,0,0,0,0,2,0.5,0,1,1,1,0,0.642857142857143,0,0,1,0.321428571428571,1,1,0,0,0,1,0,142,184,0.771739130434783,120,153,0.784313725490196,53,60,0.883333333333333,0.392156862745098,0.510869565217391,0.293478260869565,0.195652173913043,67,94,0.712765957446808,39,54,0.722222222222222,36,36,1,0.568627450980392,0.26797385620915,0.163398692810458,64,87,0.735632183908046,31,41,0.75609756097561,25,25,1,0.326086956521739,53,60,0.883333333333333,0.583333333333333,0.283333333333333,0.133333333333333,30,35,0.857142857142857,15,17,0.882352941176471,8,8,1,6,17,5.46428571428571,0.0923913043478261,0.111111111111111,0.352941176470588,13,4,2,4,1.28571428571429,0.0217391304347826,0.0261437908496732,0.5,10,16,5.14285714285714,0.0869565217391304,0.104575163398693,0.625,15,19,6.10714285714286,0.103260869565217,0.789473684210526,6,0.6,10,0,0,1,0.5,2,0,0,0,0,2,3,0.6,5,2,3,1,9,0.6,15,6,5,0,4,14,8,15,7,7,12,10,8,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,3.85714285714286
"Ocampo","MEX",94,1,0,2,1.91489361702128,0.5,1,0,1,1,0.5,0,0,0,0,2,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,6,15,0.4,6,13,0.461538461538462,6,9,0.666666666666667,0.692307692307692,0.4,0.333333333333333,0.266666666666667,2,6,0.333333333333333,1,5,0.2,3,4,0.75,0.461538461538462,0.230769230769231,0.307692307692308,2,6,0.333333333333333,1,3,0.333333333333333,3,4,0.75,0.6,6,9,0.666666666666667,0.333333333333333,0.222222222222222,0.444444444444444,2,3,0.666666666666667,1,2,0.5,3,4,0.75,0,1,0.957446808510638,0.0666666666666667,0.0769230769230769,0,1,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,2,0,0,0,NA,0,0,0,0,0,0,2,0.4,5,3,2,0,1,0.5,2,1,4,0,6,22,5,9,6,3,0,1,1,1,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0
"Pagan","PUR",73,1,0,1,1.23287671232877,0,0,0,1,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,5,7,0.714285714285714,5,7,0.714285714285714,4,4,1,0.571428571428571,0.571428571428571,0.142857142857143,0.285714285714286,2,4,0.5,1,1,1,2,2,1,0.571428571428571,0.142857142857143,0.285714285714286,2,4,0.5,1,1,1,2,2,1,0.571428571428571,4,4,1,0.5,0.25,0.25,2,2,1,1,1,1,1,1,1,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,1,0.5,2,1,2,0,1,0.25,4,3,0,0,4,21,2,5,3,2,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0
"Perez","MEX",70,1,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,12,19,0.631578947368421,11,17,0.647058823529412,7,9,0.777777777777778,0.529411764705882,0.684210526315789,0.263157894736842,0.0526315789473684,6,13,0.461538461538462,5,5,1,1,1,1,0.647058823529412,0.294117647058824,0.0588235294117647,5,11,0.454545454545455,5,5,1,1,1,1,0.473684210526316,7,9,0.777777777777778,0.666666666666667,0.222222222222222,0.111111111111111,4,6,0.666666666666667,2,2,1,1,1,1,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,1,1,1.28571428571429,0.0526315789473684,1,0,NA,0,0,0,0,0,1,0,0,0,0,1,1,0.5,2,1,1,1,1,0.5,2,1,2,0,1,20,2,4,2,2,6,4,2,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,7.71428571428571
"Press","USA",200,1,2,9,4.05,0.333333333333333,1,0,6,1,0.111111111111111,0,4,0,5,0,0,0,0,NA,0,0,0,0,0,0,0,0,3,1.35,1,0.333333333333333,0,1,1,0,0,56,77,0.727272727272727,56,77,0.727272727272727,25,34,0.735294117647059,0.441558441558442,0.428571428571429,0.25974025974026,0.311688311688312,20,33,0.606060606060606,14,20,0.7,22,24,0.916666666666667,0.428571428571429,0.25974025974026,0.311688311688312,20,33,0.606060606060606,14,20,0.7,22,24,0.916666666666667,0.441558441558442,25,34,0.735294117647059,0.382352941176471,0.411764705882353,0.205882352941176,9,13,0.692307692307692,9,14,0.642857142857143,7,7,1,1,4,1.8,0.051948051948052,0.051948051948052,0.25,4,0,0,0,0,0,0,NA,1,5,2.25,0.0649350649350649,0.0649350649350649,0.2,0,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,4,0.571428571428571,7,3,6,1,4,0.444444444444444,9,5,3,0,0,24,7,18,4,14,2,1,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0.9
"Prince","CAN",62,1,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,7,9,0.777777777777778,7,9,0.777777777777778,6,8,0.75,0.888888888888889,0.444444444444444,0.111111111111111,0.444444444444444,3,4,0.75,1,1,1,3,4,0.75,0.444444444444444,0.111111111111111,0.444444444444444,3,4,0.75,1,1,1,3,4,0.75,0.888888888888889,6,8,0.75,0.375,0.125,0.5,2,3,0.666666666666667,1,1,1,3,4,0.75,0,0,0,0,0,NA,0,0,1,2,2.90322580645161,0.222222222222222,0.222222222222222,0.5,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,0,0,3,11,4,3,1,2,0,1,1,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0
"Pugh","USA",265,3,0,6,2.0377358490566,0.333333333333333,2,0,4,0,0,0,1,1,4,0,0,3,3,0.333333333333333,1,0,2,1,1.0188679245283,1.0188679245283,0,0,1,0.339622641509434,0,0,0,1,0,1,0,81,100,0.81,81,100,0.81,48,60,0.8,0.6,0.37,0.27,0.36,24,37,0.648648648648649,22,27,0.814814814814815,35,36,0.972222222222222,0.37,0.27,0.36,24,37,0.648648648648649,22,27,0.814814814814815,35,36,0.972222222222222,0.6,48,60,0.8,0.366666666666667,0.283333333333333,0.35,14,22,0.636363636363636,13,17,0.764705882352941,21,21,1,8,11,3.73584905660377,0.11,0.11,0.727272727272727,11,0,0,0,0,0,0,NA,5,12,4.07547169811321,0.12,0.12,0.416666666666667,0,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,24,0.774193548387097,31,7,8,4,3,0.272727272727273,11,8,2,0,2,33,15,30,15,15,5,12,1,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,1.69811320754717
"Quinn","CAN",58,1,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,11,18,0.611111111111111,11,17,0.647058823529412,7,8,0.875,0.470588235294118,0.722222222222222,0.166666666666667,0.111111111111111,6,13,0.461538461538462,3,3,1,2,2,1,0.705882352941177,0.176470588235294,0.117647058823529,6,12,0.5,3,3,1,2,2,1,0.444444444444444,7,8,0.875,0.625,0.25,0.125,4,5,0.8,2,2,1,1,1,1,0,0,0,0,0,NA,0,0,0,2,3.10344827586207,0.111111111111111,0.117647058823529,0,0,1,1.55172413793103,0.0555555555555556,0.0588235294117647,0,0,0,0,0,NA,0,NA,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,2,0.25,8,6,0,0,1,23,4,8,4,4,1,3,1,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,1.55172413793103
"Rangel","MEX",94,1,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,14,20,0.7,14,20,0.7,7,10,0.7,0.5,0.5,0.25,0.25,6,10,0.6,3,5,0.6,5,5,1,0.5,0.25,0.25,6,10,0.6,3,5,0.6,5,5,1,0.5,7,10,0.7,0.5,0.2,0.3,3,5,0.6,1,2,0.5,3,3,1,0,1,0.957446808510638,0.05,0.05,0,0,1,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,1,0.5,2,1,1,0,8,0.444444444444444,18,10,3,0,5,12,10,8,5,3,2,6,1,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,1.91489361702128
"Rivera","PUR",94,1,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,7,10,0.7,7,10,0.7,3,4,0.75,0.4,0.7,0.3,0,4,7,0.571428571428571,3,3,1,0,0,NA,0.7,0.3,0,4,7,0.571428571428571,3,3,1,0,0,NA,0.4,3,4,0.75,1,0,0,3,4,0.75,0,0,NA,0,0,NA,0,0,0,0,0,NA,0,0,0,2,1.91489361702128,0.2,0.2,0,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,1,1,0,0,3,15,3,3,2,1,0,8,2,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0
"Rodriguez","CRC",96,1,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,26,29,0.896551724137931,26,29,0.896551724137931,19,21,0.904761904761905,0.724137931034483,0.517241379310345,0.103448275862069,0.379310344827586,12,15,0.8,3,3,1,11,11,1,0.517241379310345,0.103448275862069,0.379310344827586,12,15,0.8,3,3,1,11,11,1,0.724137931034483,19,21,0.904761904761905,0.523809523809524,0.0952380952380952,0.380952380952381,9,11,0.818181818181818,2,2,1,8,8,1,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,1,0.9375,0.0344827586206897,0.0344827586206897,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,7,0.875,8,1,3,3,4,0.666666666666667,6,2,2,0,0,14,3,7,3,4,4,4,3,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,3.75
"Rodriguez","PUR",94,1,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,11,17,0.647058823529412,11,17,0.647058823529412,7,9,0.777777777777778,0.529411764705882,0.529411764705882,0.294117647058824,0.176470588235294,3,9,0.333333333333333,5,5,1,3,3,1,0.529411764705882,0.294117647058824,0.176470588235294,3,9,0.333333333333333,5,5,1,3,3,1,0.529411764705882,7,9,0.777777777777778,0.444444444444444,0.333333333333333,0.222222222222222,2,4,0.5,3,3,1,2,2,1,0,0,0,0,0,NA,0,0,0,3,2.87234042553191,0.176470588235294,0.176470588235294,0,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,1,3,0.5,6,3,0,0,0,0,0,4,2,2,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0
